# Time (s),X (m),Y (m),Z (m),e0,e1,e2,e3,ω1 (rad/s),ω2 (rad/s),ω3 (rad/s),Latitude (°),Longitude (°),Altitude AGL (m),Wind Velocity X (East) (m/s),Wind Velocity Y (North) (m/s),Speed - Velocity Magnitude (m/s),acceleration Magnitude (m/s²),Reynolds Number,Aerodynamic Lift Force (N),Aerodynamic Drag Force (N),Aerodynamic Bending Moment (Nm),Aerodynamic Spin Moment (Nm),Thrust Power (W),Drag Power (W),Stability Margin (c)
0.000000,0.000000,0.000000,191.000000,0.349727,0.021703,0.047624,-0.935389,0.000000,0.000000,0.000000,39.232465,-8.172108,0.000000,-1.613474,-0.825223,0.000000,75.513028,15145.937966,0.352225,0.011589,0.308057,0.000000,0.000000,0.000000,5.543940
0.004703,-0.000012,-0.000174,191.001659,0.349727,0.021703,0.047624,-0.935389,-0.000000,0.000000,-0.000000,39.232465,-8.172108,0.001659,-1.613478,-0.825224,0.354623,75.399529,15275.429954,0.315248,0.017521,0.275639,0.000000,751.363982,-0.006213,5.544037
0.009406,-0.000036,-0.000521,191.004974,0.349727,0.021703,0.047624,-0.935389,0.000000,-0.000000,-0.000000,39.232465,-8.172108,0.004974,-1.613487,-0.825228,0.708711,75.285934,15962.492506,0.299814,0.019133,0.262176,-0.000000,1499.307151,-0.013560,5.544135
0.018813,-0.000109,-0.001563,191.014911,0.349727,0.021703,0.047624,-0.935389,-0.000000,0.000000,-0.000000,39.232465,-8.172108,0.014911,-1.613512,-0.825240,1.415818,75.058473,18710.291145,0.311489,0.025879,0.272618,0.000000,2986.075872,-0.036640,5.544336
0.028219,-0.000231,-0.003298,191.031454,0.349727,0.021703,0.047624,-0.935389,0.000000,-0.000000,0.000000,39.232465,-8.172108,0.031454,-1.613553,-0.825259,2.120784,74.830669,22684.665961,0.355113,0.036799,0.311069,0.000000,4459.207823,-0.078042,5.544544
0.037626,-0.000400,-0.005723,191.054581,0.349727,0.021703,0.047624,-0.935389,0.000000,0.000000,-0.000000,39.232465,-8.172108,0.054581,-1.613611,-0.825285,2.823605,74.602535,27344.532193,0.414492,0.051608,0.363303,0.000000,5918.737866,-0.145720,5.544760
0.131691,-0.004719,-0.067489,191.643686,0.349727,0.021703,0.047624,-0.935389,-0.000000,-0.000000,0.000000,39.232464,-8.172108,0.643686,-1.615090,-0.825965,9.733252,72.304129,81934.461781,1.180540,0.383946,1.036067,0.000000,19773.805415,-3.737045,5.547337
0.144398,-0.005664,-0.080993,191.772482,0.349727,0.021703,0.047624,-0.935389,0.000000,0.000000,0.000000,39.232464,-8.172108,0.772482,-1.615413,-0.826113,10.650036,71.991390,89475.045293,1.288266,0.451103,1.130657,-0.000000,21543.390820,-4.804265,5.547745
0.157105,-0.006693,-0.095710,191.912847,0.349727,0.021703,0.047624,-0.935389,0.000000,0.000000,0.000000,39.232464,-8.172108,0.912847,-1.615765,-0.826275,11.564205,71.892560,97012.707115,1.396116,0.524092,1.225360,0.000000,23353.059473,-6.060704,5.548165
0.169812,-0.007807,-0.111639,192.064764,0.349727,0.021703,0.047624,-0.935389,-0.000000,-0.000000,0.000000,39.232464,-8.172108,1.064764,-1.616146,-0.826450,12.478191,71.962656,104563.338435,1.504302,0.601048,1.320364,-0.000000,25208.300857,-7.499996,5.548600
0.193014,-0.010059,-0.143849,192.371975,0.349727,0.021703,0.047624,-0.935389,0.000000,-0.000000,0.000000,39.232464,-8.172108,1.371975,-1.616917,-0.826804,14.148835,72.090096,118392.948793,1.702819,0.759836,1.494704,-0.000000,28603.014430,-10.750793,5.549430
0.216217,-0.012594,-0.180105,192.717773,0.349727,0.021703,0.047624,-0.935389,-0.000000,0.000000,0.000000,39.232463,-8.172108,1.717773,-1.617785,-0.827203,15.822977,72.217258,132277.898580,1.902585,0.931483,1.670165,0.000000,32009.455247,-14.738832,5.550307
0.239419,-0.015413,-0.220416,193.102238,0.349727,0.021703,0.047624,-0.935389,-0.000000,-0.000000,-0.000000,39.232463,-8.172108,2.102238,-1.618750,-0.827646,17.500064,72.343957,146205.846592,2.103426,1.120496,1.846597,-0.000000,35426.520021,-19.608753,5.551231
0.262622,-0.018516,-0.264787,193.525435,0.349727,0.021703,0.047624,-0.935389,-0.000000,-0.000000,-0.000000,39.232463,-8.172108,2.525435,-1.619812,-0.828134,19.180086,72.470280,160171.570019,2.305283,1.324699,2.023952,0.000000,38854.200296,-25.407846,5.552202
0.412957,-0.045538,-0.651217,197.211042,0.349727,0.021703,0.047624,-0.935389,0.000000,-0.000000,0.000000,39.232459,-8.172109,6.211042,-1.629062,-0.832383,30.143536,73.400626,251461.637583,3.638156,3.065456,3.196050,-0.000000,61426.184292,-92.403689,5.559669
0.504583,-0.067930,-0.971441,200.265212,0.349727,0.021703,0.047624,-0.935389,-0.000000,0.000000,-0.000000,39.232456,-8.172109,9.265212,-1.636728,-0.835904,36.897795,74.043890,307741.441591,4.474043,4.468921,3.932258,0.000000,75536.650811,-164.893349,5.565242
0.508124,-0.068892,-0.985178,200.396098,0.349728,0.021702,0.047624,-0.935389,-0.000195,-0.000771,0.000000,39.232456,-8.172109,9.396098,-1.637056,-0.836055,37.160119,74.076146,309926.151452,4.498824,4.528453,3.950164,-0.000000,76088.591511,-168.277847,5.565473
0.511666,-0.069864,-0.999025,200.527907,0.349728,0.021699,0.047623,-0.935389,-0.000392,-0.001546,0.000000,39.232456,-8.172109,9.527907,-1.637387,-0.836207,37.422536,74.102422,312111.633803,4.523261,4.588339,3.967694,-0.000000,76640.934232,-171.707269,5.565705
0.518749,-0.071826,-1.026941,200.793372,0.349728,0.021691,0.047622,-0.935389,-0.000790,-0.003102,0.000000,39.232456,-8.172109,9.793372,-1.638053,-0.836513,37.947557,74.155062,316484.156967,4.571322,4.709149,4.001840,-0.000000,77746.636120,-178.700692,5.566174
0.525833,-0.073826,-1.055299,201.062530,0.349729,0.021677,0.047621,-0.935389,-0.001198,-0.004670,0.000000,39.232456,-8.172109,10.062530,-1.638729,-0.836824,38.472953,74.207585,320859.758252,4.617894,4.831365,4.034384,-0.000000,78853.947653,-185.876873,5.566647
0.532916,-0.075864,-1.084100,201.335385,0.349730,0.021657,0.047619,-0.935389,-0.001614,-0.006249,0.000000,39.232455,-8.172109,10.335385,-1.639413,-0.837138,38.998722,74.260103,325238.426114,4.662895,4.954980,4.065255,-0.000000,79962.868839,-193.237872,5.567125
0.583530,-0.091516,-1.302785,203.392890,0.349746,0.021345,0.047588,-0.935392,-0.004840,-0.017800,-0.000000,39.232453,-8.172109,12.392890,-1.644577,-0.839510,42.766481,74.634402,356614.787592,4.931111,5.880162,4.230528,0.000000,87933.590272,-251.473838,5.570683
0.634144,-0.109005,-1.544107,205.640199,0.349778,0.020726,0.047535,-0.935396,-0.008481,-0.029591,-0.000000,39.232451,-8.172109,14.640199,-1.650217,-0.842101,46.551079,74.905335,388126.227378,5.081539,6.904326,4.278110,0.000000,95865.699665,-321.403810,5.574489
0.684758,-0.128117,-1.808025,208.078060,0.349826,0.019795,0.047469,-0.935402,-0.012472,-0.041238,-0.000000,39.232449,-8.172109,17.078060,-1.656336,-0.844912,50.347874,75.121671,419731.899368,5.078436,7.994685,4.178423,0.000000,103786.621020,-402.515414,5.578545
0.735373,-0.148501,-2.094421,210.707056,0.349889,0.018558,0.047400,-0.935407,-0.016711,-0.052276,-0.000000,39.232446,-8.172110,19.707056,-1.662934,-0.847943,54.155397,75.336103,451417.724199,4.886910,9.148799,3.904149,0.000000,111745.053815,-495.456828,5.582852
0.758438,-0.158080,-2.232343,211.968672,0.349923,0.017897,0.047370,-0.935409,-0.018687,-0.056957,-0.000000,39.232445,-8.172110,20.968672,-1.666100,-0.849397,55.894468,75.463708,465886.621901,4.728779,9.711061,3.715286,0.000000,115432.211264,-542.794593,5.584899
0.781503,-0.167765,-2.374879,213.270178,0.349959,0.017180,0.047344,-0.935410,-0.020669,-0.061344,0.000000,39.232444,-8.172110,22.270178,-1.669367,-0.850898,57.637218,75.655315,480383.767491,4.523052,10.289023,3.484478,-0.000000,119217.425827,-593.030676,5.587000
0.804569,-0.177494,-2.522009,214.611670,0.349998,0.016409,0.047322,-0.935410,-0.022638,-0.065381,0.000000,39.232442,-8.172110,23.611670,-1.672734,-0.852445,59.384378,75.846672,494915.092608,4.268166,10.882819,3.211226,-0.000000,123023.029512,-646.269446,5.589157
0.838111,-0.191592,-2.744136,216.634065,0.350058,0.015200,0.047299,-0.935409,-0.025444,-0.070519,0.000000,39.232440,-8.172110,25.634065,-1.677809,-0.854776,61.933003,76.124364,516107.517064,3.807804,11.774374,2.738864,-0.000000,128593.695631,-729.222321,5.592392
0.871654,-0.205402,-2.975873,218.741575,0.350122,0.013903,0.047293,-0.935406,-0.028113,-0.074608,0.000000,39.232438,-8.172110,27.741575,-1.683099,-0.857206,64.490880,76.401541,537370.809821,3.245137,12.698842,2.187487,-0.000000,134207.552031,-818.959484,5.595746
0.905196,-0.218675,-3.217151,220.934511,0.350189,0.012536,0.047307,-0.935400,-0.030577,-0.077476,0.000000,39.232436,-8.172111,29.934511,-1.688602,-0.859734,67.057977,76.678828,558704.197524,2.594234,13.669946,1.587369,-0.000000,139866.984874,-916.678910,5.599220
0.938738,-0.231136,-3.467896,223.213194,0.350258,0.011121,0.047344,-0.935390,-0.032757,-0.078957,0.000000,39.232434,-8.172111,32.213194,-1.694321,-0.862361,69.634371,76.963289,580107.814088,1.898877,14.683242,1.051221,-0.000000,145583.301143,-1022.458344,5.602816
0.972281,-0.242495,-3.728032,225.577949,0.350326,0.009683,0.047408,-0.935377,-0.034576,-0.078904,0.000000,39.232432,-8.172111,34.577949,-1.700256,-0.865088,72.220188,77.247076,601582.163749,1.308934,15.735541,0.969997,-0.000000,151344.711533,-1136.423726,5.606535
1.005823,-0.252449,-3.997487,228.029103,0.350394,0.008249,0.047502,-0.935361,-0.035956,-0.077200,0.000000,39.232429,-8.172111,37.029103,-1.706408,-0.867914,74.815376,77.531534,623126.275557,1.261499,16.796024,1.540067,-0.000000,157151.250420,-1256.600838,5.610378
1.039366,-0.260688,-4.276192,230.566977,0.350459,0.006849,0.047629,-0.935341,-0.036823,-0.073762,0.000000,39.232427,-8.172111,39.566977,-1.712777,-0.870840,77.419922,77.815081,644739.440925,1.918282,17.899731,2.371019,-0.000000,163003.023429,-1385.795759,5.614347
1.083507,-0.268396,-4.656949,234.039368,0.350538,0.005109,0.047849,-0.935311,-0.037073,-0.066550,0.000000,39.232423,-8.172111,43.039368,-1.721492,-0.874843,80.854440,77.793722,673225.533115,3.190289,19.436004,3.563451,-0.000000,169981.013759,-1571.487213,5.619757
1.127649,-0.271925,-5.053439,237.662488,0.350607,0.003551,0.048130,-0.935278,-0.036206,-0.056361,0.000000,39.232420,-8.172111,46.662488,-1.730585,-0.879020,84.283620,77.629706,701649.215791,4.547776,21.057967,4.729217,-0.000000,176669.351409,-1774.841714,5.625365
1.171791,-0.270658,-5.465501,241.436011,0.350662,0.002243,0.048470,-0.935244,-0.034155,-0.043472,0.000000,39.232416,-8.172111,50.436011,-1.740056,-0.883371,87.704735,77.465155,729986.435262,5.820480,22.686678,5.761330,-0.000000,183298.450204,-1989.729117,5.631169
1.215932,-0.264055,-5.893029,245.359660,0.350702,0.001244,0.048864,-0.935210,-0.030928,-0.028383,0.000000,39.232412,-8.172111,54.359660,-1.749903,-0.887894,91.122589,77.530841,758275.862904,6.883049,24.364361,6.561298,-0.000000,190410.793178,-2220.143672,5.637174
1.243244,-0.257094,-6.165292,247.862555,0.350719,0.000804,0.049131,-0.935191,-0.028373,-0.018246,0.000000,39.232410,-8.172111,56.862555,-1.756185,-0.890780,93.242442,77.848650,775811.127945,7.384786,25.462023,6.899085,-0.000000,195417.698624,-2374.141192,5.640999
1.270556,-0.247828,-6.443500,250.423153,0.350728,0.000508,0.049413,-0.935173,-0.025438,-0.007751,0.000000,39.232407,-8.172111,59.423153,-1.762611,-0.893732,95.371507,78.165940,793414.312072,7.737865,26.591170,7.093355,-0.000000,200470.213879,-2536.039973,5.644915
1.297868,-0.236187,-6.727699,253.041703,0.350729,0.000363,0.049706,-0.935157,-0.022172,0.002865,0.000000,39.232405,-8.172111,62.041703,-1.769183,-0.896751,97.509251,78.484722,811080.585324,7.920003,27.706522,7.127202,-0.000000,205567.388122,-2701.642189,5.648924
1.325180,-0.222122,-7.017940,255.718435,0.350724,0.000369,0.050005,-0.935143,-0.018642,0.013341,0.000000,39.232402,-8.172111,64.718435,-1.775901,-0.899837,99.655723,78.802650,828809.955933,7.912548,28.857181,6.987504,-0.000000,210709.484739,-2875.783229,5.653026
1.374182,-0.190748,-7.554029,260.667470,0.350697,0.000748,0.050548,-0.935124,-0.011899,0.030910,0.000000,39.232397,-8.172110,69.667470,-1.788322,-0.905543,103.524994,79.165430,860745.236625,7.383215,31.043756,6.278932,-0.000000,219523.057513,-3213.804627,5.660618
1.423185,-0.151563,-8.110174,265.805364,0.350649,0.001558,0.051073,-0.935112,-0.005099,0.045505,0.000000,39.232392,-8.172110,74.805364,-1.801217,-0.911466,107.406459,79.299573,892747.935188,6.175697,33.308879,4.994960,-0.000000,227858.902927,-3577.588701,5.668495
1.472187,-0.104872,-8.686806,271.132449,0.350585,0.002710,0.051555,-0.935107,0.001143,0.055591,0.000000,39.232387,-8.172109,80.132449,-1.814587,-0.917608,111.293407,79.431144,924760.403770,4.361924,35.648104,3.250623,-0.000000,236213.995693,-3967.398890,5.676653
1.521190,-0.051185,-9.284401,276.648935,0.350511,0.004079,0.051968,-0.935107,0.006197,0.059951,0.000000,39.232382,-8.172109,85.648935,-1.828432,-0.923968,115.187082,79.531087,956791.402990,2.223745,38.061521,1.538702,-0.000000,244509.631768,-4384.195536,5.685094
1.570192,0.008848,-9.903453,282.355080,0.350434,0.005511,0.052296,-0.935110,0.009504,0.057904,0.000000,39.232376,-8.172108,91.355080,-1.842753,-0.930547,119.084961,79.587207,988818.610099,1.637750,40.546860,2.152245,-0.000000,252705.920791,-4828.521221,5.693819
1.619195,0.074499,-10.544422,288.250994,0.350362,0.006841,0.052526,-0.935115,0.010657,0.049483,0.000000,39.232370,-8.172107,97.250994,-1.857550,-0.937344,122.985516,79.640399,1020828.281966,3.788778,43.102343,4.148647,-0.000000,260902.794236,-5300.963838,5.702828
1.668197,0.145060,-11.207701,294.336808,0.350305,0.007914,0.052659,-0.935121,0.009490,0.035552,0.000000,39.232364,-8.172106,103.336808,-1.872824,-0.944360,126.891143,79.814603,1052839.502406,5.936293,45.728790,5.883033,-0.000000,269490.171823,-5802.578487,5.712129
1.717200,0.219936,-11.893612,300.612928,0.350269,0.008600,0.052707,-0.935126,0.006137,0.017802,0.000000,39.232358,-8.172105,109.612928,-1.888575,-0.951596,130.810542,80.214152,1084923.818235,7.416064,48.431650,6.924336,-0.000000,278797.025985,-6335.370405,5.721740
1.766202,0.298730,-12.602396,307.080212,0.350257,0.008821,0.052692,-0.935129,0.001054,-0.001388,0.000000,39.232352,-8.172105,116.080212,-1.904807,-0.959052,134.751080,80.608810,1117141.684581,7.912331,51.272885,7.033424,-0.000000,288207.990227,-6909.076611,5.731681
1.815205,0.381298,-13.334171,313.739655,0.350271,0.008563,0.052646,-0.935128,-0.005007,-0.019246,0.000000,39.232345,-8.172104,122.739655,-1.921520,-0.966730,138.708598,80.900516,1149457.905968,7.271610,54.231469,6.120473,-0.000000,297377.173730,-7522.371063,5.741951
1.864207,0.467768,-14.088891,320.591900,0.350307,0.007884,0.052603,-0.935123,-0.011086,-0.033016,0.000000,39.232338,-8.172103,129.591900,-1.938718,-0.974630,142.675116,80.949039,1181805.623405,5.539708,57.253619,4.282951,-0.000000,305834.377562,-8168.666743,5.752540
1.877077,0.491169,-14.290891,322.423562,0.350319,0.007651,0.052597,-0.935121,-0.012555,-0.035651,0.000000,39.232337,-8.172102,131.423562,-1.943315,-0.976742,143.716884,80.960233,1190294.203617,4.935443,58.083788,3.684358,-0.000000,308055.151519,-8347.621046,5.755372
1.889947,0.514873,-14.494456,324.268537,0.350332,0.007400,0.052593,-0.935118,-0.013936,-0.037815,0.000000,39.232335,-8.172102,133.268537,-1.947945,-0.978869,144.758824,80.971370,1198781.162774,4.285198,58.914327,3.056553,-0.000000,310276.113965,-8528.368739,5.758225
1.902817,0.538893,-14.699581,326.126829,0.350346,0.007134,0.052594,-0.935115,-0.015214,-0.039483,0.000000,39.232333,-8.172102,135.126829,-1.952609,-0.981011,145.800909,80.984076,1207266.277105,3.602077,59.709963,2.417580,-0.000000,312497.211510,-8705.766946,5.761099
1.915687,0.563239,-14.906261,327.998441,0.350361,0.006857,0.052599,-0.935112,-0.016370,-0.040633,0.000000,39.232331,-8.172101,136.998441,-1.957306,-0.983169,146.843153,80.996584,1215749.619758,2.905731,60.510179,1.801567,-0.000000,314718.467992,-8885.505437,5.763995
1.946834,0.623583,-15.412866,332.583151,0.350396,0.006162,0.052629,-0.935102,-0.018587,-0.041222,0.000000,39.232327,-8.172101,141.583151,-1.968813,-0.988455,149.366134,81.024366,1236272.648792,1.477612,62.509577,1.145842,-0.000000,320094.778100,-9336.813877,5.771093
1.977981,0.686085,-15.928489,337.245935,0.350431,0.005471,0.052691,-0.935089,-0.019851,-0.038700,0.000000,39.232322,-8.172100,146.245935,-1.980515,-0.993831,151.891182,81.150153,1256794.309958,1.901336,64.615527,2.386136,-0.000000,325842.801704,-9814.528725,5.778321
2.009127,0.750931,-16.453079,341.986891,0.350462,0.004833,0.052785,-0.935076,-0.020065,-0.033282,0.000000,39.232317,-8.172099,150.986891,-1.992414,-0.999297,154.420567,81.294431,1277332.991828,3.466466,66.666058,3.863915,-0.000000,331653.714048,-10294.610481,5.785685
2.040274,0.818297,-16.986602,346.806164,0.350488,0.004295,0.052911,-0.935062,-0.019213,-0.025421,0.000000,39.232312,-8.172099,155.806164,-2.004509,-1.004853,156.954407,81.438053,1297889.197182,4.944568,68.744947,5.097398,-0.000000,337486.811394,-10789.822415,5.793187
2.050486,0.840960,-17.163464,348.403289,0.350495,0.004147,0.052959,-0.935057,-0.018711,-0.022418,0.000000,39.232311,-8.172098,157.403289,-2.008517,-1.006694,157.786103,81.483538,1304632.334200,5.355132,69.466091,5.418678,-0.000000,339404.047528,-10960.783810,5.795677
2.060698,0.863917,-17.341285,350.008851,0.350501,0.004015,0.053009,-0.935053,-0.018106,-0.019253,0.000000,39.232309,-8.172098,159.008851,-2.012547,-1.008545,158.618257,81.528906,1311377.097787,5.723302,70.191251,5.685383,-0.000000,341323.625714,-11133.613883,5.798182
2.070910,0.887171,-17.520063,351.622856,0.350506,0.003899,0.053063,-0.935048,-0.017404,-0.015960,0.000000,39.232308,-8.172098,160.622856,-2.015216,-1.009444,159.450867,81.574194,1318134.462015,6.045997,70.920822,5.892230,-0.000000,343245.546364,-11308.386551,5.800703
2.087406,0.925373,-17.810882,354.247910,0.350512,0.003749,0.053154,-0.935041,-0.016085,-0.010435,0.000000,39.232305,-8.172097,163.247910,-2.016587,-1.008836,160.796799,81.646940,1329077.576304,6.482254,72.108715,6.166383,-0.000000,346355.095800,-11594.850510,5.804809
2.103902,0.964375,-18.104205,356.895025,0.350516,0.003646,0.053250,-0.935035,-0.014558,-0.004735,0.000000,39.232302,-8.172097,165.895025,-2.017969,-1.008224,162.143895,81.716768,1340025.544773,6.781611,73.307144,6.324123,-0.000000,349458.055064,-11886.305958,5.808954
2.120398,1.004189,-18.400038,359.564218,0.350517,0.003592,0.053350,-0.935029,-0.012861,0.001010,0.000000,39.232300,-8.172096,168.564218,-2.019362,-1.007607,163.492037,81.774444,1350977.299678,6.914578,74.516011,6.326937,-0.000000,352525.432910,-12182.774394,5.813140
2.131582,1.031647,-18.602041,361.386481,0.350517,0.003583,0.053420,-0.935025,-0.011633,0.004862,0.000000,39.232298,-8.172096,170.386481,-2.020314,-1.007185,164.406613,81.814510,1358404.227515,6.906789,75.313598,6.239366,-0.000000,354607.789141,-12382.053586,5.816000
2.142766,1.059483,-18.805202,363.218904,0.350515,0.003597,0.053491,-0.935022,-0.010361,0.008624,0.000000,39.232296,-8.172096,172.218904,-2.021270,-1.006761,165.321644,81.855522,1365832.619189,6.819215,76.091338,6.080242,-0.000000,356692.352211,-12579.545002,5.818878
2.153950,1.087697,-19.009525,365.061494,0.350512,0.003632,0.053562,-0.935018,-0.009059,0.012250,0.000000,39.232294,-8.172095,174.061494,-2.022232,-1.006335,166.237134,81.896422,1373262.501928,6.652466,76.872684,5.851231,-0.000000,358779.136205,-12779.094699,5.821775
2.162669,1.109954,-19.169615,366.504963,0.350509,0.003675,0.053617,-0.935016,-0.008034,0.014956,0.000000,39.232293,-8.172095,175.504963,-2.022986,-1.006001,166.951136,81.928253,1379055.585053,6.468455,77.484289,5.625751,-0.000000,360407.457349,-12936.090096,5.824046
2.171388,1.132440,-19.330414,367.954615,0.350505,0.003730,0.053673,-0.935014,-0.007008,0.017533,0.000000,39.232291,-8.172095,176.954615,-2.023743,-1.005665,167.665417,81.959988,1384849.551248,6.238549,78.098077,5.361065,-0.000000,362037.129575,-13094.346605,5.826328
2.180106,1.155154,-19.491924,369.410453,0.350501,0.003796,0.053728,-0.935012,-0.005988,0.019964,0.000000,39.232290,-8.172095,178.410453,-2.024503,-1.005329,168.379971,81.989858,1390644.324020,5.964426,78.754745,5.059276,-0.000000,363668.136062,-13260.721719,5.828622
2.199322,1.206012,-19.850400,372.640866,0.350490,0.003980,0.053847,-0.935009,-0.003806,0.024705,0.000000,39.232287,-8.172094,181.640866,-2.026190,-1.004581,169.955724,82.055141,1403418.129805,5.217971,80.215669,4.279071,-0.000000,367267.404201,-13633.112117,5.833716
2.218537,1.257957,-20.212359,375.901356,0.350476,0.004210,0.053962,-0.935007,-0.001770,0.028486,0.000000,39.232283,-8.172093,184.901356,-2.027892,-1.003827,171.532748,82.119944,1416195.302959,4.298423,81.690621,3.367915,-0.000000,370873.055921,-14012.616676,5.838866
2.237753,1.310966,-20.577823,379.191945,0.350460,0.004475,0.054070,-0.935005,0.000047,0.031175,0.000000,39.232280,-8.172093,188.191945,-2.029610,-1.003066,173.111039,82.184264,1428975.691422,3.247811,83.179600,2.380339,-0.000000,374485.081445,-14399.307013,5.844071
2.265599,1.389627,-21.113704,384.014041,0.350436,0.004901,0.054213,-0.935004,0.002176,0.032978,0.000000,39.232275,-8.172092,193.014041,-2.032128,-1.001950,175.400786,82.302512,1447504.574649,1.637075,85.362580,1.114152,-0.000000,379840.917267,-14972.663585,5.851714
2.293446,1.470377,-21.657067,388.899486,0.350411,0.005342,0.054335,-0.935003,0.003543,0.032177,0.000000,39.232270,-8.172091,197.899486,-2.034678,-1.000820,177.694194,82.443000,1466048.046534,1.007720,87.576057,1.509769,-0.000000,385302.247239,-15561.756973,5.859477
2.321293,1.553120,-22.207982,393.848378,0.350387,0.005762,0.054434,-0.935004,0.004062,0.028903,0.000000,39.232266,-8.172090,202.848378,-2.037262,-0.999675,179.991599,82.582337,1484608.658331,2.378407,89.820435,2.845133,-0.000000,390785.026034,-16166.923677,5.867364
2.349139,1.637760,-22.766513,398.860825,0.350367,0.006124,0.054511,-0.935005,0.003707,0.023484,0.000000,39.232260,-8.172089,207.860825,-2.039879,-0.998515,182.292905,82.720650,1503185.444878,3.819443,92.095699,4.048044,-0.000000,396289.082750,-16788.392464,5.875375
2.356777,1.661294,-22.921040,400.246702,0.350362,0.006210,0.054529,-0.935005,0.003462,0.021688,0.000000,39.232259,-8.172089,209.246702,-2.040603,-0.998194,182.924758,82.758406,1508283.239817,4.163963,92.725135,4.321447,-0.000000,397802.385061,-16961.722960,5.877595
2.364414,1.684962,-23.076145,401.637370,0.350358,0.006288,0.054545,-0.935005,0.003158,0.019783,0.000000,39.232258,-8.172088,210.637370,-2.041329,-0.997873,183.556901,82.796018,1513382.204579,4.479731,93.356899,4.565359,-0.000000,399317.282680,-17136.303096,5.879823
2.372051,1.708763,-23.231828,403.032831,0.350354,0.006359,0.054559,-0.935005,0.002796,0.017783,0.000000,39.232256,-8.172088,212.032831,-2.042057,-0.997550,184.189333,82.833598,1518482.329390,4.764053,93.990991,4.777723,-0.000000,400833.774421,-17312.137906,5.882061
2.388752,1.761267,-23.574278,406.100942,0.350347,0.006487,0.054586,-0.935006,0.001826,0.013162,0.000000,39.232253,-8.172088,215.100942,-2.043659,-0.996840,185.573249,82.915401,1529638.571665,5.264740,95.385650,5.123755,-0.000000,404155.376812,-17701.025016,5.886988
2.405452,1.814390,-23.919506,409.192001,0.350342,0.006574,0.054608,-0.935006,0.000637,0.008320,0.000000,39.232250,-8.172087,218.192001,-2.045273,-0.996125,186.958299,82.968589,1540798.275389,5.585697,96.791209,5.297665,-0.000000,407341.357721,-18095.919852,5.891961
2.422153,1.868126,-24.267516,412.306020,0.350339,0.006620,0.054626,-0.935005,-0.000725,0.003424,0.000000,39.232247,-8.172086,221.306020,-2.046899,-0.995404,188.343603,82.945369,1551954.175205,5.714988,98.206765,5.292396,-0.000000,410233.815397,-18496.615959,5.896976
2.432947,1.903180,-24.493924,414.330893,0.350339,0.006627,0.054635,-0.935005,-0.001676,0.000305,0.000000,39.232245,-8.172086,223.330893,-2.047956,-0.994936,189.238749,82.930154,1559159.633145,5.693684,99.126627,5.192735,-0.000000,412101.841912,-18758.598988,5.900239
2.443741,1.938488,-24.721495,416.365355,0.350339,0.006617,0.054644,-0.935004,-0.002663,-0.002720,0.000000,39.232243,-8.172086,225.365355,-2.049018,-0.994465,190.133731,82.914701,1566361.256293,5.590373,100.050372,5.019203,-0.000000,413968.737216,-19022.950549,5.903520
2.454535,1.974049,-24.950227,418.409403,0.350340,0.006590,0.054652,-0.935003,-0.003672,-0.005607,0.000000,39.232241,-8.172085,227.409403,-2.050086,-0.993992,191.028546,82.899012,1573559.015899,5.406880,100.977990,4.774568,-0.000000,415834.495208,-19289.678612,5.906818
2.462129,1.999223,-25.111863,419.853370,0.350342,0.006561,0.054658,-0.935003,-0.004386,-0.007534,0.000000,39.232239,-8.172085,228.853370,-2.050839,-0.993658,191.658049,82.887925,1578621.133959,5.231184,101.632992,4.561715,-0.000000,417146.585066,-19478.781010,5.909150
2.469724,2.024524,-25.274072,421.302081,0.350344,0.006525,0.054663,-0.935002,-0.005097,-0.009358,0.000000,39.232238,-8.172085,230.302081,-2.051596,-0.993323,192.287467,82.876682,1583681.319178,5.018821,102.289905,4.317329,-0.000000,418458.107933,-19669.066771,5.911489
2.477319,2.049951,-25.436856,422.755536,0.350346,0.006482,0.054669,-0.935001,-0.005801,-0.011066,0.000000,39.232236,-8.172084,231.755536,-2.052355,-0.992987,192.916799,82.865312,1588739.559521,4.771671,102.948725,4.043493,-0.000000,419769.061248,-19860.538551,5.913838
2.496661,2.115292,-25.854007,426.478503,0.350353,0.006342,0.054685,-0.934998,-0.007511,-0.014802,0.000000,39.232233,-8.172083,235.478503,-2.054298,-0.992125,194.519138,82.835990,1601612.637505,4.005455,104.635148,3.234482,-0.000000,423105.108122,-20353.538793,5.919858
2.516002,2.181482,-26.274867,430.232225,0.350362,0.006168,0.054705,-0.934995,-0.009049,-0.017549,0.000000,39.232229,-8.172083,239.232225,-2.056258,-0.991257,196.120899,82.806060,1614472.883592,3.079404,106.333869,2.303812,-0.000000,426437.420057,-20854.293950,5.925934
2.535344,2.248544,-26.699425,434.016690,0.350373,0.005969,0.054731,-0.934991,-0.010339,-0.019192,0.000000,39.232225,-8.172082,243.016690,-2.058234,-0.990381,197.722069,82.775576,1627320.134555,2.069553,108.044834,1.341054,-0.000000,429765.967923,-21362.848173,5.932067
