ts,filteredAltitudeAGL,filteredAcceleration
1.52,44.39613342285156,26.81017303466797
1.53,45.07783508300781,26.800613403320312
1.54,45.76222229003906,26.81017303466797
1.55,47.12828063964844,26.867542266845703
1.56,48.92240905761719,26.867542266845703
1.57,49.94764709472656,26.62850570678711
1.58,52.34156799316406,26.561580657958984
1.59,52.51332092285156,26.561580657958984
1.6,53.45399475097656,26.59026336669922
1.61,55.33534240722656,26.59026336669922
1.62,56.01707458496094,26.561580657958984
1.63,56.61686706542969,26.475528717041016
1.64,57.72926330566406,26.37035369873047
1.65,58.41365051269531,26.274738311767578
1.66,58.84169006347656,26.265178680419922
1.67,59.95146179199219,26.2269287109375
1.68,60.55125427246094,26.2269287109375
1.69,61.32283020019531,26.2269287109375
1.7,61.32283020019531,26.179122924804688
1.71,62.34803771972656,26.15999984741211
1.72,62.60435485839844,26.121753692626953
1.73,62.86067199707031,26.035701751708984
1.74,63.20417785644531,26.121753692626953
1.75,64.06028747558594,26.035701751708984
1.76,65.00096130371094,25.79666519165039
1.77,65.34446716308594,25.748859405517578
1.78,65.51353454589844,25.720176696777344
1.79,65.77250671386719,25.605438232421875
1.8,66.11335754394531,25.595874786376953
1.81,66.11335754394531,25.57675552368164
1.82,66.45686340332031,25.57675552368164
1.83,66.62596130371094,25.538509368896484
1.84,66.79771423339844,25.519386291503906
1.85,67.05665588378906,25.433330535888672
1.86,67.39753723144531,25.41421127319336
1.87,67.56929016113281,25.385528564453125
1.88,68.59715270996094,25.29947280883789
1.89,68.68168640136719,25.165611267089844
1.9,68.68168640136719,25.165611267089844
1.91,68.68168640136719,25.165611267089844
1.92,68.68168640136719,25.127368927001953
1.93,68.68168640136719,25.06999969482422
1.94,68.76890563964844,25.06999969482422
1.95,68.76890563964844,25.09868621826172
1.96,69.88130187988281,25.09868621826172
1.97,69.88130187988281,25.09868621826172
1.98,70.39390563964844,25.09868621826172
1.99,71.16548156738281,24.964824676513672
2,71.16548156738281,24.64929962158203
2.01,71.93440246582031,24.48675537109375
2.02,72.10612487792969,24.32421112060547
2.03,72.19334411621094,23.96087646484375
2.04,72.53419494628906,23.96087646484375
2.05,72.53419494628906,23.941753387451172
2.06,72.70594787597656,23.80789566040039
2.07,73.82099914550781,23.77920913696289
2.08,73.90556335449219,23.721843719482422
2.09,74.24906921386719,23.721843719482422
2.1,75.02061462402344,23.654911041259766
2.11,75.18974304199219,23.64535140991211
2.12,75.36149597167969,23.568859100341797
2.13,75.53324890136719,23.501930236816406
2.14,75.96128845214844,23.492366790771484
2.15,76.04847717285156,23.492366790771484
2.16,77.76069641113281,23.492366790771484
2.17,77.84788513183594,23.492366790771484
2.18,77.93244934082031,23.482807159423828
2.19,78.01701354980469,23.501930236816406
2.2,78.10420227050781,23.473247528076172
2.21,79.21925354003906,23.435001373291016
2.22,79.64732360839844,23.406314849853516
2.23,79.81907653808594,23.39675521850586
2.24,79.90364074707031,23.387191772460938
2.25,80.41886901855469,23.30113983154297
2.26,81.87480163574219,23.109912872314453
2.27,82.47459411621094,23.062103271484375
2.28,82.98985290527344,23.05254364013672
2.29,83.84861755371094,23.05254364013672
2.3,84.18946838378906,23.023860931396484
2.31,84.79191589355469,23.023860931396484
2.32,84.87648010253906,23.014297485351562
2.33,85.39173889160156,22.966487884521484
2.34,86.07609558105469,22.545791625976562
2.35,86.33503723144531,22.421489715576172
2.36,87.19114685058594,22.230262756347656
2.37,87.36289978027344,21.962543487548828
2.38,89.33668518066406,21.742633819580078
2.39,89.42124938964844,21.713947296142578
2.4,90.02369689941406,21.436668395996094
2.41,91.31050109863281,20.891666412353516
2.42,92.08207702636719,20.843860626220703
2.43,92.59733581542969,20.432720184326172
2.44,93.28431701660156,19.753860473632812
2.45,93.36888122558594,19.18017578125
2.46,93.79695129394531,18.59693145751953
2.47,94.14042663574219,18.051929473876953
2.48,94.74290466308594,17.430438995361328
2.49,95.94514465332031,16.617721557617188
2.5,96.20146179199219,16.263946533203125
2.51,96.80387878417969,15.804999351501465
2.52,97.83177185058594,15.336491584777832
2.53,98.69050598144531,14.992280006408691
2.54,98.77769470214844,14.351666450500488
2.55,100.57978820800781,13.83535099029541
2.56,101.26679992675781,13.529385566711426
2.57,101.69749450683594,13.194737434387207
2.58,102.46903991699219,12.65929889678955
2.59,103.24324035644531,12.535000801086426
2.6,103.41499328613281,12.104737281799316
2.61,104.10200500488281,11.8274564743042
2.62,104.87620544433594,11.674473762512207
2.63,105.04792785644531,11.349387168884277
2.64,106.76545715332031,10.909562110900879
2.65,107.53965759277344,10.240263938903809
2.66,108.05491638183594,9.943860054016113
2.67,108.22663879394531,9.666579246520996
2.68,108.48561096191406,8.825177192687988
2.69,109.85957336425781,8.45228099822998
2.7,110.54924011230469,7.993332862854004
2.71,110.54924011230469,7.496142387390137
2.72,111.66429138183594,7.276228904724121
2.73,112.69746398925781,6.86508846282959
2.74,113.72795104980469,6.520876884460449
2.75,114.07408142089844,6.492194175720215
2.76,114.33039855957031,6.482630729675293
2.77,115.27635192871094,6.262721061706543
2.78,115.44810485839844,5.765525817871094
2.79,115.53529357910156,5.440438270568848
2.8,117.42720031738281,4.7998247146606445
2.81,117.94245910644531,4.417367935180664
2.82,118.71665954589844,4.063596725463867
2.83,119.14735412597656,3.489912986755371
2.84,119.49348449707031,2.9162282943725586
2.85,119.83699035644531,2.4285964965820312
2.86,120.95469665527344,1.8357887268066406
2.87,121.29820251464844,1.0326309204101562
2.88,123.10554504394531,0.31552600860595703
2.89,123.62345886230469,-0.5354385375976562
2.9,125.00007629394531,-1.2621049880981445
2.91,125.08729553222656,-1.6828069686889648
2.92,125.34358215332031,-2.199122905731201
2.93,126.03324890136719,-2.8492984771728516
2.94,126.72288513183594,-3.32736873626709
2.95,127.40989685058594,-3.948859691619873
2.96,127.84059143066406,-4.130526542663574
2.97,129.30442810058594,-4.130526542663574
2.98,129.6505584716797,-4.302631855010986
2.99,130.0812530517578,-4.86675500869751
3,131.3733673095703,-5.019737243652344
3.01,131.3733673095703,-5.316140651702881
3.02,132.23475646972656,-5.316140651702881
3.03,134.1293182373047,-5.32570219039917
3.04,134.7317352294922,-5.36394739151001
3.05,134.9035186767578,-5.383070468902588
3.06,135.07789611816406,-5.755965232849121
3.07,135.8520965576172,-5.908947467803955
3.08,136.4545440673828,-6.281842231750488
3.09,138.00559997558594,-6.5017547607421875
3.1,138.9541778564453,-6.5304388999938965
3.11,139.81822204589844,-6.606930255889893
3.12,140.0745086669922,-6.807719707489014
3.13,140.59242248535156,-7.085000038146973
3.14,141.62818908691406,-7.295351028442383
3.15,142.48963928222656,-7.32403564453125
3.16,143.1792449951172,-7.429210662841797
3.17,143.26646423339844,-7.763859748840332
3.18,144.64573669433594,-7.773421287536621
3.19,144.73292541503906,-7.802105903625488
3.2,144.81752014160156,-7.849912643432617
3.21,146.5429229736328,-7.878596782684326
3.22,147.2325897216797,-8.012456893920898
3.23,147.7530975341797,-8.060263633728027
3.24,147.83766174316406,-8.117631912231445
3.25,148.8734588623047,-8.347105979919434
3.26,149.21958923339844,-8.509649276733398
3.27,151.37574768066406,-8.70087718963623
3.28,151.8936309814453,-8.767807006835938
3.29,151.98081970214844,-8.863421440124512
3.3,151.98081970214844,-8.997281074523926
3.31,152.6704559326172,-9.274561882019043
3.32,154.3959197998047,-9.609210968017578
3.33,156.38294982910156,-9.695263862609863
3.34,156.55467224121094,-9.743070602416992
3.35,156.55467224121094,-9.8100004196167
3.36,157.6776580810547,-9.943860054016113
3.37,157.93663024902344,-9.943860054016113
3.38,158.19554138183594,-10.02035140991211
3.39,159.1468048095703,-10.05859661102295
3.4,160.0108184814453,-10.135087966918945
3.41,160.26979064941406,-10.135087966918945
3.42,160.44151306152344,-10.202017784118652
3.43,161.04661560058594,-10.202017784118652
3.44,161.9978485107422,-10.202017784118652
3.45,163.12083435058594,-10.144649505615234
3.46,163.29258728027344,-10.163772583007812
3.47,165.6257781982422,-10.240263938903809
3.48,166.1436309814453,-10.240263938903809
3.49,166.4897918701172,-10.240263938903809
3.5,166.66419982910156,-10.240263938903809
3.51,166.83595275878906,-10.25938606262207
3.52,167.9589385986328,-10.26894760131836
3.53,168.04612731933594,-10.345438957214355
3.54,168.13331604003906,-10.393245697021484
3.55,169.94859313964844,-10.44105339050293
3.56,170.2947235107422,-10.44105339050293
3.57,171.50489807128906,-10.44105339050293
3.58,171.6766815185547,-10.450614929199219
3.59,173.40736389160156,-10.450614929199219
3.6,174.0996856689453,-10.460175514221191
3.61,174.18421936035156,-10.488860130310059
3.62,174.2714385986328,-10.488860130310059
3.63,174.9636993408203,-10.488860130310059
3.64,175.1381072998047,-10.488860130310059
3.65,175.82777404785156,-10.507983207702637
3.66,177.82005310058594,-10.507983207702637
3.67,178.1662139892578,-10.51754379272461
3.68,178.7712860107422,-10.51754379272461
3.69,179.9814910888672,-10.51754379272461
3.7,179.9814910888672,-10.527105331420898
3.71,180.84815979003906,-10.555789947509766
3.72,181.7993927001953,-10.565351486206055
3.73,182.6660919189453,-10.565351486206055
3.74,182.75328063964844,-10.565351486206055
3.75,183.18397521972656,-10.565351486206055
3.76,183.61729431152344,-10.565351486206055
3.77,184.91734313964844,-10.565351486206055
3.78,185.78138732910156,-10.565351486206055
3.79,186.30189514160156,-10.584474563598633
3.8,186.90699768066406,-10.594035148620605
3.81,187.60194396972656,-10.594035148620605
3.82,187.60194396972656,-10.594035148620605
3.83,188.1198272705078,-10.594035148620605
3.84,188.46861267089844,-10.594035148620605
3.85,189.07371520996094,-10.594035148620605
3.86,189.2480926513672,-10.594035148620605
3.87,191.8455047607422,-10.594035148620605
3.88,192.1044464111328,-10.594035148620605
3.89,192.1044464111328,-10.594035148620605
3.9,192.62498474121094,-10.584474563598633
3.91,192.9711151123047,-10.584474563598633
3.92,194.1865692138672,-10.584474563598633
3.93,194.7917022705078,-10.584474563598633
3.94,195.9199676513672,-10.584474563598633
3.95,196.00450134277344,-10.584474563598633
3.96,197.65330505371094,-10.584474563598633
3.97,197.9994354248047,-10.584474563598633
3.98,198.08668518066406,-10.584474563598633
3.99,198.60719299316406,-10.584474563598633
4,199.2994842529297,-10.584474563598633
4.01,199.2994842529297,-10.584474563598633
4.02,199.56105041503906,-10.574913024902344
4.03,200.59950256347656,-10.574913024902344
4.04,200.6866912841797,-10.574913024902344
4.05,201.03282165527344,-10.574913024902344
4.06,202.94322204589844,-10.574913024902344
4.07,203.0304412841797,-10.584474563598633
4.08,203.2893829345703,-10.584474563598633
4.09,203.80992126464844,-10.594035148620605
4.1,204.6765899658203,-10.594035148620605
4.11,205.63047790527344,-10.594035148620605
4.12,205.8048553466797,-10.565351486206055
4.13,205.9792938232422,-10.565351486206055
4.14,205.9792938232422,-10.565351486206055
4.15,206.15101623535156,-10.565351486206055
4.16,207.36647033691406,-10.555789947509766
4.17,207.71263122558594,-10.555789947509766
4.18,208.75633239746094,-10.555789947509766
4.19,208.92808532714844,-10.555789947509766
4.2,209.5358123779297,-10.565351486206055
4.21,209.7974395751953,-10.555789947509766
4.22,209.7974395751953,-10.555789947509766
4.23,211.10008239746094,-10.555789947509766
4.24,211.35902404785156,-10.555789947509766
4.25,212.57447814941406,-10.546228408813477
4.26,213.3566131591797,-10.546228408813477
4.27,213.96437072753906,-10.536666870117188
4.28,214.3105010986328,-10.527105331420898
4.29,214.65928649902344,-10.527105331420898
4.3,214.74647521972656,-10.51754379272461
4.31,215.87474060058594,-10.51754379272461
4.32,216.39527893066406,-10.51754379272461
4.33,216.8286590576172,-10.507983207702637
4.34,217.17738342285156,-10.498421669006348
4.35,217.4390106201172,-10.498421669006348
4.36,218.56727600097656,-10.498421669006348
4.37,218.74168395996094,-10.488860130310059
4.38,219.26219177246094,-10.488860130310059
4.39,220.1315155029297,-10.488860130310059
4.4,220.2161102294922,-10.488860130310059
4.41,220.3032989501953,-10.488860130310059
4.42,220.39048767089844,-10.488860130310059
4.43,221.25978088378906,-10.488860130310059
4.44,222.64964294433594,-10.488860130310059
4.45,223.17286682128906,-10.488860130310059
4.46,223.3472442626953,-10.488860130310059
4.47,223.8677520751953,-10.46973705291748
4.48,224.5626983642578,-10.46973705291748
4.49,224.7371063232422,-10.450614929199219
4.5,225.86537170410156,-10.450614929199219
4.51,226.9962921142578,-10.450614929199219
4.52,227.17066955566406,-10.44105339050293
4.53,228.0399932861328,-10.44105339050293
4.54,228.3015594482422,-10.44105339050293
4.55,228.82212829589844,-10.44105339050293
4.56,229.86585998535156,-10.44105339050293
4.57,230.12742614746094,-10.44105339050293
4.58,231.43272399902344,-10.44105339050293
4.59,232.12767028808594,-10.44105339050293
4.6,232.21485900878906,-10.44105339050293
4.61,232.3020477294922,-10.450614929199219
4.62,232.82261657714844,-10.450614929199219
4.63,233.17137145996094,-10.44105339050293
4.64,233.52015686035156,-10.44105339050293
4.65,233.69456481933594,-10.44105339050293
4.66,235.0844268798828,-10.44105339050293
4.67,235.43321228027344,-10.43149185180664
4.68,235.8691864013672,-10.43149185180664
4.69,237.00010681152344,-10.421930313110352
4.7,237.08729553222656,-10.412368774414062
4.71,237.4334259033203,-10.402807235717773
4.72,238.56700134277344,-10.393245697021484
4.73,238.82594299316406,-10.383685111999512
4.74,238.82594299316406,-10.383685111999512
4.75,239.0003204345703,-10.383685111999512
4.76,239.7850799560547,-10.374123573303223
4.77,240.1338653564453,-10.374123573303223
4.78,241.0032196044922,-10.364562034606934
4.79,241.3520050048828,-10.355000495910645
4.8,242.3957061767578,-10.355000495910645
4.81,243.1804962158203,-10.355000495910645
4.82,243.26768493652344,-10.355000495910645
4.83,243.7908477783203,-10.355000495910645
4.84,245.5321502685547,-10.355000495910645
4.85,245.7937469482422,-10.355000495910645
4.86,246.22972106933594,-10.355000495910645
4.87,247.1862335205078,-10.355000495910645
4.88,247.6222381591797,-10.355000495910645
4.89,247.9710235595703,-10.355000495910645
4.9,248.5813751220703,-10.355000495910645
4.91,248.8429718017578,-10.374123573303223
4.92,249.0147247314453,-10.374123573303223
4.93,249.2763214111328,-10.383685111999512
4.94,249.88670349121094,-10.393245697021484
4.95,250.23548889160156,-10.393245697021484
4.96,250.4098663330078,-10.393245697021484
4.97,250.49705505371094,-10.393245697021484
4.98,250.49705505371094,-10.393245697021484
4.99,253.02577209472656,-10.393245697021484
5,253.28736877441406,-10.393245697021484
5.01,253.4617462158203,-10.393245697021484
5.02,253.4617462158203,-10.393245697021484
5.03,253.8977508544922,-10.383685111999512
5.04,254.6798553466797,-10.383685111999512
5.05,255.02867126464844,-10.393245697021484
5.06,255.8134307861328,-10.393245697021484
5.07,256.33660888671875,-10.393245697021484
5.08,256.510986328125,-10.393245697021484
5.09,257.121337890625,-10.393245697021484
5.1,257.9061279296875,-10.402807235717773
5.11,257.9061279296875,-10.402807235717773
5.12,258.08050537109375,-10.402807235717773
5.13,258.167724609375,-10.393245697021484
5.14,259.47564697265625,-10.393245697021484
5.15,259.91168212890625,-10.393245697021484
5.16,259.99884033203125,-10.393245697021484
5.17,261.04522705078125,-10.393245697021484
5.18,261.135009765625,-10.374123573303223
5.19,262.79180908203125,-10.355000495910645
5.2,262.79180908203125,-10.355000495910645
5.21,263.227783203125,-10.355000495910645
5.22,263.227783203125,-10.355000495910645
5.23,263.838134765625,-10.355000495910645
5.24,263.92535400390625,-10.355000495910645
5.25,264.884521484375,-10.355000495910645
5.26,265.494873046875,-10.355000495910645
5.27,265.75909423828125,-10.355000495910645
5.28,267.15423583984375,-10.355000495910645
5.29,267.41583251953125,-10.355000495910645
5.3,267.41583251953125,-10.335877418518066
5.31,267.76458740234375,-10.307193756103516
5.32,268.46484375,-10.307193756103516
5.33,268.7264404296875,-10.307193756103516
5.34,269.3367919921875,-10.307193756103516
5.35,270.99615478515625,-10.307193756103516
5.36,270.99615478515625,-10.307193756103516
5.37,271.17059326171875,-10.307193756103516
5.38,271.17059326171875,-10.316755294799805
5.39,271.6065673828125,-10.335877418518066
5.4,272.478515625,-10.335877418518066
5.41,272.91717529296875,-10.316755294799805
5.42,273.3531494140625,-10.335877418518066
5.43,273.87628173828125,-10.326315879821777
5.44,273.9635009765625,-10.307193756103516
5.45,274.6636962890625,-10.326315879821777
5.46,274.838134765625,-10.326315879821777
5.47,276.49749755859375,-10.326315879821777
5.48,276.671875,-10.326315879821777
5.49,276.75909423828125,-10.326315879821777
5.5,276.9334716796875,-10.326315879821777
5.51,277.37213134765625,-10.326315879821777
5.52,278.24407958984375,-10.326315879821777
5.53,279.20587158203125,-10.335877418518066
5.54,279.46746826171875,-10.345438957214355
5.55,279.81884765625,-10.345438957214355
5.56,279.9034423828125,-10.335877418518066
5.57,280.342041015625,-10.335877418518066
5.58,280.778076171875,-10.335877418518066
5.59,282.00140380859375,-10.326315879821777
5.6,282.00140380859375,-10.316755294799805
5.61,282.61444091796875,-10.316755294799805
5.62,283.314697265625,-10.307193756103516
5.63,283.5762939453125,-10.307193756103516
5.64,283.6634521484375,-10.307193756103516
5.65,283.75067138671875,-10.307193756103516
5.66,285.23565673828125,-10.297632217407227
5.67,285.5870361328125,-10.288070678710938
5.68,285.67425537109375,-10.297632217407227
5.69,286.0230712890625,-10.297632217407227
5.7,286.0230712890625,-10.297632217407227
5.71,286.81048583984375,-10.297632217407227
5.72,287.3363037109375,-10.297632217407227
5.73,287.8594970703125,-10.297632217407227
5.74,288.47247314453125,-10.297632217407227
5.75,289.08551025390625,-10.316755294799805
5.76,289.521484375,-10.316755294799805
5.77,289.8729248046875,-10.316755294799805
5.78,290.134521484375,-10.316755294799805
5.79,290.30889892578125,-10.307193756103516
5.8,291.534912109375,-10.316755294799805
5.81,291.62213134765625,-10.307193756103516
5.82,291.70928955078125,-10.316755294799805
5.83,291.70928955078125,-10.316755294799805
5.84,292.84552001953125,-10.307193756103516
5.85,293.54571533203125,-10.307193756103516
5.86,293.54571533203125,-10.307193756103516
5.87,293.89715576171875,-10.316755294799805
5.88,293.984375,-10.316755294799805
5.89,294.15875244140625,-10.297632217407227
5.9,294.42303466796875,-10.297632217407227
5.91,294.507568359375,-10.297632217407227
5.92,295.21038818359375,-10.297632217407227
5.93,295.4720458984375,-10.297632217407227
5.94,295.73358154296875,-10.297632217407227
5.95,296.60821533203125,-10.297632217407227
5.96,296.69805908203125,-10.297632217407227
5.97,297.31109619140625,-10.297632217407227
5.98,297.39825439453125,-10.297632217407227
5.99,297.92144775390625,-10.297632217407227
6,298.01129150390625,-10.297632217407227
6.01,298.01129150390625,-10.297632217407227
