ts,height,velocity,acceleration
3.05,150.59805297851562,77.5634536743164,-5.421363830566406
3.06,151.17755126953125,77.40151977539062,-5.7942585945129395
3.07,151.7566680908203,77.23893737792969,-5.947240829467773
3.08,152.33331298828125,77.07242584228516,-6.320135593414307
3.09,152.91908264160156,76.90963745117188,-6.540048122406006
3.1,153.5066680908203,76.74858093261719,-6.568732261657715
3.11,154.0950927734375,76.5882568359375,-6.645223617553711
3.12,154.67686462402344,76.42347717285156,-6.846013069152832
3.13,155.25518798828125,76.25519561767578,-7.123293399810791
3.14,155.83656311035156,76.08748626708984,-7.333644390106201
3.15,156.41883850097656,75.92102813720703,-7.362329006195068
3.16,156.99989318847656,75.75393676757812,-7.467504024505615
3.17,157.57203674316406,75.57994842529297,-7.80215311050415
3.18,158.15182495117188,75.41090393066406,-7.8117146492004395
3.19,158.72265625,75.2380142211914,-7.840399265289307
3.2,159.28451538085938,75.06108856201172,-7.8882060050964355
3.21,159.85877990722656,74.891357421875,-7.9168901443481445
3.22,160.4320068359375,74.7208023071289,-8.050749778747559
3.23,161.00198364257812,74.54914093017578,-8.098556518554688
3.24,161.56297302246094,74.37335968017578,-8.155924797058105
3.25,162.1276092529297,74.1982192993164,-8.385398864746094
3.26,162.68670654296875,74.01969146728516,-8.547942161560059
3.27,163.2645721435547,73.84989166259766,-8.73917007446289
3.28,163.83920288085938,73.67878723144531,-8.806099891662598
3.29,164.40480041503906,73.50315856933594,-8.901714324951172
3.3,164.9601593017578,73.3220443725586,-9.035573959350586
3.31,165.51467895507812,73.1388168334961,-9.312854766845703
3.32,166.08261108398438,72.96009063720703,-9.647503852844238
3.33,166.66761779785156,72.79014587402344,-9.733556747436523
3.34,167.24462890625,72.6166763305664,-9.781363487243652
3.35,167.81124877929688,72.43830871582031,-9.84829330444336
3.36,168.3831787109375,72.26229095458984,-9.982152938842773
3.37,168.94833374023438,72.08387756347656,-9.982152938842773
3.38,169.50672912597656,71.90233612060547,-10.05864429473877
3.39,170.06820678710938,71.72296905517578,-10.09688949584961
3.4,170.6315460205078,71.54478454589844,-10.173380851745605
3.41,171.18817138671875,71.36425018310547,-10.173380851745605
3.42,171.73681640625,71.18009948730469,-10.240310668945312
3.43,172.2837677001953,70.99613189697266,-10.240310668945312
3.44,172.8340606689453,70.8148422241211,-10.240310668945312
3.45,173.3902587890625,70.63805389404297,-10.182942390441895
3.46,173.93853759765625,70.4581298828125,-10.202065467834473
3.47,174.51055908203125,70.29016876220703,-10.278556823730469
3.48,175.0797119140625,70.12169647216797,-10.278556823730469
3.49,175.64349365234375,69.95149230957031,-10.278556823730469
3.5,176.19940185546875,69.77833557128906,-10.278556823730469
3.51,176.7474365234375,69.60205841064453,-10.29767894744873
3.52,177.30177307128906,69.42972564697266,-10.30724048614502
3.53,177.84698486328125,69.25308227539062,-10.383731842041016
3.54,178.38311767578125,69.07244873046875,-10.431538581848145
3.55,178.93614196777344,68.90058135986328,-10.47934627532959
3.56,179.48394775390625,68.7270736694336,-10.47934627532959
3.57,180.0396270751953,68.5583267211914,-10.47934627532959
3.58,180.5874481201172,68.38654327392578,-10.488907814025879
3.59,181.15118408203125,68.22340393066406,-10.488907814025879
3.6,181.71498107910156,68.0610580444336,-10.498468399047852
3.61,182.2695770263672,67.89479064941406,-10.527153015136719
3.62,182.8150634765625,67.72496032714844,-10.527153015136719
3.63,183.36077880859375,67.55612182617188,-10.527153015136719
3.64,183.89877319335938,67.38441467285156,-10.527153015136719
3.65,184.43704223632812,67.21353912353516,-10.546276092529297
3.66,184.9958038330078,67.05345916748047,-10.546276092529297
3.67,185.54945373535156,66.8916244506836,-10.55583667755127
3.68,186.10206604003906,66.73011779785156,-10.55583667755127
3.69,186.66310119628906,66.57349395751953,-10.55583667755127
3.7,187.21365356445312,66.41250610351562,-10.565398216247559
3.71,187.76731872558594,66.25355529785156,-10.594082832336426
