# Time (s), X (m), Y (m), Z (m), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), Latitude (°), Longitude (°), Altitude AGL (m), Wind Velocity X (East) (m/s), Wind Velocity Y (North) (m/s), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Reynolds Number, Aerodynamic Lift Force (N), Aerodynamic Drag Force (N), Aerodynamic Bending Moment (Nm), Aerodynamic Spin Moment (Nm), Thrust Power (W), Drag Power (W), Stability Margin (c)
7.692938,41.365723,-169.544545,1548.366220,0.350239,0.001749,0.069725,-0.934060,-0.004246,0.001661,0.000000,39.230942,-8.171628,1357.366220,-2.539033,-0.490074,358.647264,32.843955,2771567.982658,0.385765,381.775415,0.183147,-0.000000,397838.896842,-136922.708185,6.959192
7.745982,42.100794,-172.081071,1567.252678,0.350236,0.001756,0.069849,-0.934052,-0.004277,0.002257,-0.000000,39.230919,-8.171620,1376.252678,-2.537290,-0.473463,360.374875,32.359102,2781854.798309,0.370304,385.308975,0.206600,0.000000,397215.555111,-138855.673992,6.971798
7.753828,42.209970,-172.457535,1570.053562,0.350235,0.001759,0.069867,-0.934051,-0.004246,0.002343,-0.000000,39.230916,-8.171618,1379.053562,-2.537032,-0.471000,360.628218,32.287541,2783355.465492,0.345596,385.827318,0.187541,0.000000,397118.912372,-139140.217848,6.973674
7.761673,42.319264,-172.834338,1572.856401,0.350235,0.001762,0.069886,-0.934050,-0.004210,0.002418,-0.000000,39.230912,-8.171617,1381.856401,-2.536773,-0.468535,360.880998,32.216000,2784850.772054,0.316950,386.344545,0.165271,0.000000,397021.123738,-139424.404908,6.975553
7.769518,42.428676,-173.211480,1575.661189,0.350234,0.001765,0.069905,-0.934048,-0.004172,0.002479,-0.000000,39.230909,-8.171616,1384.661189,-2.536514,-0.466068,361.133216,32.144443,2786340.708816,0.285943,386.860650,0.141951,0.000000,396922.189420,-139708.230537,6.977436
7.777363,42.538206,-173.588960,1578.467924,0.350233,0.001768,0.069923,-0.934047,-0.004132,0.002524,-0.000000,39.230906,-8.171615,1387.467924,-2.536255,-0.463599,361.384871,32.072881,2787825.278916,0.253871,387.375630,0.119785,0.000000,396822.111374,-139991.692087,6.979321
7.785208,42.647854,-173.966777,1581.276600,0.350233,0.001772,0.069942,-0.934046,-0.004092,0.002553,-0.000000,39.230902,-8.171613,1390.276600,-2.535996,-0.461129,361.635964,32.001311,2789304.487662,0.222187,387.889484,0.101709,0.000000,396720.891854,-140274.787268,6.981211
7.800898,42.867501,-174.723424,1586.899757,0.350231,0.001780,0.069979,-0.934044,-0.004013,0.002561,-0.000000,39.230895,-8.171611,1395.899757,-2.535477,-0.456183,362.136460,31.857919,2792246.809517,0.168294,388.913793,0.091693,0.000000,396515.032733,-140839.864036,6.985000
7.816589,43.087615,-175.481416,1592.530627,0.350230,0.001787,0.070015,-0.934042,-0.003944,0.002508,-0.000000,39.230889,-8.171608,1401.530627,-2.534957,-0.451231,362.634697,31.713775,2795167.637587,0.142940,389.933536,0.115707,0.000000,396304.618768,-141403.429605,6.988804
7.832279,43.308194,-176.240751,1598.169174,0.350229,0.001795,0.070050,-0.934039,-0.003891,0.002406,-0.000000,39.230882,-8.171606,1407.169174,-2.534437,-0.446271,363.130672,31.569603,2798066.953078,0.153483,390.948677,0.146954,0.000000,396089.659207,-141965.455634,6.992622
7.847969,43.529235,-177.001425,1603.815363,0.350227,0.001801,0.070085,-0.934037,-0.003860,0.002267,-0.000000,39.230875,-8.171603,1412.815363,-2.533916,-0.441305,363.624382,31.425408,2800944.759310,0.181971,391.959188,0.168588,0.000000,395870.166400,-142525.917400,6.996453
7.883876,44.036812,-178.747223,1616.765085,0.350225,0.001812,0.070163,-0.934032,-0.003866,0.001912,-0.000000,39.230859,-8.171597,1425.765085,-2.532721,-0.429916,364.745709,31.095645,2807449.750543,0.239396,394.262199,0.163536,0.000000,395350.888697,-143805.445327,7.005263
7.919782,44.546781,-180.499962,1629.754221,0.350223,0.001818,0.070240,-0.934027,-0.003961,0.001651,-0.000000,39.230844,-8.171591,1438.754221,-2.531522,-0.418492,365.855252,30.769303,2813842.958450,0.270750,396.563231,0.091622,0.000000,394808.194703,-145084.740762,7.014136
7.955689,45.059124,-182.259587,1642.782353,0.350221,0.001821,0.070317,-0.934022,-0.004069,0.001612,-0.000000,39.230828,-8.171585,1451.782353,-2.530320,-0.407033,366.953054,30.443037,2820124.920276,0.309650,398.839626,0.068445,0.000000,394242.300409,-146355.419066,7.023109
7.991596,45.573832,-184.026047,1655.849060,0.350219,0.001823,0.070397,-0.934017,-0.004146,0.001788,-0.000000,39.230812,-8.171579,1464.849060,-2.529114,-0.395541,368.038971,30.108684,2826294.717445,0.344509,401.078551,0.129966,0.000000,393653.218807,-147612.537235,7.032213
7.996817,45.648867,-184.283456,1657.752148,0.350218,0.001824,0.070409,-0.934016,-0.004152,0.001829,-0.000000,39.230810,-8.171579,1466.752148,-2.528938,-0.393867,368.195865,30.060019,2827182.412286,0.345679,401.399342,0.134723,0.000000,393565.636338,-147793.577716,7.033546
8.002038,45.723952,-184.541008,1659.656040,0.350218,0.001825,0.070420,-0.934015,-0.004156,0.001872,-0.000000,39.230807,-8.171578,1468.656040,-2.528762,-0.392192,368.352420,29.987182,2828067.069705,0.345471,401.719378,0.137842,0.000000,392893.644760,-147974.304864,7.034881
8.007258,45.799086,-184.798703,1661.560733,0.350218,0.001825,0.070432,-0.934015,-0.004159,0.001916,-0.000000,39.230805,-8.171577,1470.560733,-2.528587,-0.390517,368.507852,29.697295,2828942.670826,0.343847,402.036743,0.139304,0.000000,391307.279220,-148153.696876,7.036218
8.014831,45.908145,-185.172706,1664.324637,0.350217,0.001827,0.070450,-0.934014,-0.004158,0.001979,-0.000000,39.230802,-8.171576,1473.324637,-2.528331,-0.388086,368.730740,29.276912,2830192.307237,0.338983,402.490946,0.138538,0.000000,389001.160805,-148410.784609,7.038159
8.022403,46.017306,-185.547003,1667.090189,0.350217,0.001828,0.070467,-0.934012,-0.004154,0.002041,-0.000000,39.230798,-8.171574,1476.090189,-2.528076,-0.385654,368.950534,28.856611,2831417.292593,0.331204,402.937724,0.134504,0.000000,386688.724588,-148664.088509,7.040102
8.029975,46.126570,-185.921593,1669.857365,0.350216,0.001830,0.070484,-0.934011,-0.004145,0.002099,-0.000000,39.230795,-8.171573,1478.857365,-2.527821,-0.383220,369.167171,28.436395,2832617.176439,0.320696,403.376918,0.127494,0.000000,384369.971478,-148913.515760,7.042048
8.055753,46.499275,-187.198943,1679.289390,0.350214,0.001838,0.070544,-0.934008,-0.004095,0.002250,-0.000000,39.230783,-8.171569,1488.289390,-2.526950,-0.374924,369.880830,27.008623,2836512.565461,0.273539,404.814585,0.091433,0.000000,376429.537545,-149733.154591,7.048678
8.081531,46.873098,-188.479512,1688.738960,0.350212,0.001847,0.070603,-0.934004,-0.004027,0.002320,-0.000000,39.230772,-8.171564,1497.738960,-2.526078,-0.366613,370.557720,25.584125,2840116.313232,0.220921,406.163254,0.056942,0.000000,368419.038986,-150506.929419,7.055311
8.107308,47.247997,-189.763187,1698.205186,0.350210,0.001856,0.070661,-0.934000,-0.003959,0.002297,-0.000000,39.230760,-8.171560,1507.205186,-2.525205,-0.358287,371.197902,24.163571,2843429.486571,0.186877,407.375072,0.064602,0.000000,360341.124852,-151216.772195,7.061947
8.112746,47.327243,-190.034445,1700.204595,0.350210,0.001858,0.070673,-0.933999,-0.003946,0.002281,-0.000000,39.230758,-8.171559,1509.204595,-2.525020,-0.356529,371.327459,23.865789,2844085.127583,0.183948,407.589948,0.070241,0.000000,358627.892021,-151349.339700,7.063347
8.118184,47.406535,-190.305834,1702.204688,0.350210,0.001860,0.070685,-0.933999,-0.003934,0.002261,-0.000000,39.230755,-8.171558,1511.204688,-2.524836,-0.354770,371.455394,23.568038,2844727.961989,0.182701,407.801241,0.075971,0.000000,356911.817511,-151479.970619,7.064747
8.123643,47.486169,-190.578374,1704.212979,0.350209,0.001862,0.070698,-0.933998,-0.003924,0.002238,-0.000000,39.230753,-8.171557,1513.212979,-2.524650,-0.353003,371.582176,23.269204,2845360.318226,0.182957,408.009718,0.081359,0.000000,355186.452622,-151609.138631,7.066153
8.124068,47.492365,-190.599581,1704.369242,0.350209,0.001862,0.070699,-0.933998,-0.003923,0.002236,-0.000000,39.230753,-8.171557,1513.369242,-2.524636,-0.352866,371.592030,23.245940,2845409.432228,0.183003,408.025917,0.081806,0.000000,355052.145042,-151619.178839,7.066262
8.124492,47.498562,-190.620788,1704.525509,0.350209,0.001862,0.070699,-0.933998,-0.003922,0.002235,-0.000000,39.230753,-8.171557,1513.525509,-2.524621,-0.352728,371.601875,23.222682,2845458.468157,0.183058,408.042094,0.082249,0.000000,354917.820389,-151629.207200,7.066371
8.124660,47.501007,-190.629155,1704.587161,0.350209,0.001863,0.070700,-0.933998,-0.003922,0.002234,-0.000000,39.230753,-8.171557,1513.587161,-2.524616,-0.352674,371.605758,23.213511,2845477.801555,0.183082,408.048473,0.082424,0.000000,354864.822839,-151633.161801,7.066414
8.124827,47.503452,-190.637521,1704.648813,0.350209,0.001863,0.070700,-0.933998,-0.003922,0.002233,-0.000000,39.230752,-8.171557,1513.648813,-2.524610,-0.352620,371.609638,23.204330,2845497.122794,0.183106,408.054848,0.082599,0.000000,354811.822633,-151637.114555,7.066458
8.125163,47.508341,-190.654255,1704.772119,0.350209,0.001863,0.070701,-0.933998,-0.003921,0.002232,-0.000000,39.230752,-8.171557,1513.772119,-2.524599,-0.352511,371.617397,23.185978,2845535.740721,0.183158,408.067592,0.082947,0.000000,354705.815728,-151645.016426,7.066544
8.125230,47.509319,-190.657602,1704.796780,0.350209,0.001863,0.070701,-0.933998,-0.003921,0.002231,-0.000000,39.230752,-8.171557,1513.796780,-2.524596,-0.352490,371.618948,23.182311,2845543.457523,0.183170,408.070139,0.083016,0.000000,354684.612955,-151646.595763,7.066561
8.125277,47.510006,-190.659953,1704.814103,0.350209,0.001863,0.070701,-0.933998,-0.003921,0.002231,-0.000000,39.230752,-8.171557,1513.814103,-2.524595,-0.352475,371.620037,23.179730,2845548.877213,0.183177,408.071928,0.083064,0.000000,354669.718874,-151647.705021,7.066573
8.125324,47.510693,-190.662304,1704.831427,0.350209,0.001863,0.070701,-0.933998,-0.003921,0.002231,-0.000000,39.230752,-8.171557,1513.831427,-2.524593,-0.352459,371.618395,34.915957,2845533.381292,0.183185,420.736090,0.083112,0.000000,0.000000,-156353.270347,7.066574
8.125363,47.511269,-190.664275,1704.845946,0.350209,0.001863,0.070701,-0.933998,-0.003921,0.002231,-0.000000,39.230752,-8.171557,1513.845946,-2.524592,-0.352447,371.617018,34.915684,2845520.393672,0.183191,420.731525,0.083152,0.000000,-0.000000,-156350.994577,7.066574
8.125403,47.511845,-190.666245,1704.860465,0.350209,0.001863,0.070702,-0.933998,-0.003921,0.002231,-0.000000,39.230752,-8.171557,1513.860465,-2.524590,-0.352434,371.615641,34.915410,2845507.406160,0.183197,420.726960,0.083191,0.000000,0.000000,-156348.718849,7.066574
8.125797,47.517602,-190.685950,1705.005656,0.350209,0.001863,0.070702,-0.933997,-0.003920,0.002229,-0.000000,39.230752,-8.171557,1514.005656,-2.524577,-0.352306,371.601875,34.912675,2845377.536534,0.183263,420.681311,0.083586,0.000000,-0.000000,-156325.963835,7.066574
8.126192,47.523360,-190.705654,1705.150840,0.350209,0.001863,0.070703,-0.933997,-0.003919,0.002227,-0.000000,39.230752,-8.171557,1514.150840,-2.524564,-0.352178,371.588109,34.909940,2845247.677724,0.183337,420.635670,0.083976,0.000000,0.000000,-156303.213089,7.066574
8.126586,47.529117,-190.725357,1705.296020,0.350209,0.001863,0.070704,-0.933997,-0.003919,0.002225,-0.000000,39.230752,-8.171557,1514.296020,-2.524550,-0.352051,371.574345,34.907205,2845117.829728,0.183419,420.590035,0.084362,0.000000,0.000000,-156280.466611,7.066574
8.130532,47.586680,-190.922361,1706.747515,0.350209,0.001865,0.070713,-0.933997,-0.003912,0.002207,-0.000000,39.230750,-8.171556,1515.747515,-2.524416,-0.350774,371.436759,34.879880,2843819.944135,0.184629,420.134067,0.087959,0.000000,0.000000,-156053.236286,7.066574
8.134478,47.644224,-191.119313,1708.198471,0.350208,0.001866,0.070722,-0.933996,-0.003906,0.002188,-0.000000,39.230748,-8.171555,1517.198471,-2.524282,-0.349498,371.299282,34.852595,2842523.138277,0.186495,419.678785,0.091040,0.000000,-0.000000,-155826.431569,7.066574
8.138424,47.701750,-191.316213,1709.648887,0.350208,0.001867,0.070730,-0.933996,-0.003901,0.002168,-0.000000,39.230746,-8.171555,1518.648887,-2.524149,-0.348222,371.161912,34.825350,2841227.410569,0.188914,419.224188,0.093559,0.000000,0.000000,-155600.051433,7.066574
8.156816,47.969643,-192.233275,1716.402190,0.350207,0.001873,0.070771,-0.933993,-0.003890,0.002068,-0.000000,39.230738,-8.171552,1525.402190,-2.523525,-0.342283,370.523045,34.698887,2835202.171381,0.204559,417.114298,0.097454,0.000000,0.000000,-154550.459819,7.066574
8.175208,48.237144,-193.149204,1723.143816,0.350206,0.001878,0.070811,-0.933991,-0.003898,0.001970,-0.000000,39.230730,-8.171549,1532.143816,-2.522903,-0.336353,369.886381,34.585889,2829199.274929,0.223160,415.229511,0.088896,0.000000,-0.000000,-153587.741032,7.066574
8.193600,48.504255,-194.064006,1729.873802,0.350204,0.001882,0.070850,-0.933988,-0.003924,0.001889,-0.000000,39.230722,-8.171545,1538.873802,-2.522282,-0.330434,369.251673,34.486250,2823216.799759,0.241823,413.567947,0.071101,0.000000,-0.000000,-152710.656155,7.066574
8.206573,48.692426,-194.708581,1734.613796,0.350204,0.001884,0.070878,-0.933986,-0.003950,0.001848,-0.000000,39.230716,-8.171543,1543.613796,-2.521845,-0.326265,368.805084,34.416279,2819008.764018,0.254704,412.401132,0.056226,0.000000,0.000000,-152095.634052,7.066574
8.219546,48.880405,-195.352599,1739.348027,0.350203,0.001886,0.070907,-0.933984,-0.003981,0.001824,-0.000000,39.230710,-8.171541,1548.348027,-2.521408,-0.322101,368.359402,34.346566,2814810.352311,0.267054,411.238565,0.043862,0.000000,0.000000,-151483.591653,7.066574
8.232519,49.068192,-195.996059,1744.076509,0.350202,0.001888,0.070935,-0.933982,-0.004014,0.001818,-0.000000,39.230704,-8.171539,1553.076509,-2.520971,-0.317942,367.914622,34.277112,2810621.529518,0.278420,410.080225,0.039402,0.000000,0.000000,-150874.511213,7.066574
8.250405,49.326793,-196.882334,1750.586614,0.350201,0.001891,0.070974,-0.933980,-0.004058,0.001838,-0.000000,39.230696,-8.171536,1559.586614,-2.520370,-0.312216,367.302847,34.181694,2804861.748557,0.291189,408.488670,0.047588,0.000000,0.000000,-150039.051402,7.066574
8.268292,49.585031,-197.767555,1757.085842,0.350200,0.001894,0.071014,-0.933977,-0.004097,0.001884,-0.000000,39.230688,-8.171533,1566.085842,-2.519771,-0.306500,366.692987,34.063020,2799121.671879,0.298928,406.508438,0.059993,0.000000,0.000000,-149063.793314,7.066574
8.286178,49.842909,-198.651726,1763.574229,0.350199,0.001897,0.071055,-0.933975,-0.004126,0.001949,-0.000000,39.230680,-8.171530,1572.574229,-2.519172,-0.300794,366.085245,33.945156,2793402.805871,0.300105,404.541457,0.067553,0.000000,0.000000,-148096.658326,7.066574
8.322107,50.359830,-200.424620,1776.574938,0.350196,0.001904,0.071137,-0.933969,-0.004158,0.002074,-0.000000,39.230665,-8.171524,1585.574938,-2.517972,-0.289359,364.870114,33.748846,2781973.510690,0.284280,401.265231,0.053848,0.000000,0.000000,-146409.690459,7.066574
8.331089,50.488835,-200.867188,1779.818328,0.350196,0.001907,0.071158,-0.933968,-0.004169,0.002089,-0.000000,39.230661,-8.171522,1588.818328,-2.510166,-0.286286,364.567424,33.702120,2779079.515495,0.295642,400.484325,0.034420,0.000000,0.000000,-146003.538821,7.066574
8.340072,50.617751,-201.309494,1783.059014,0.350195,0.001909,0.071178,-0.933967,-0.004142,0.002146,-0.000000,39.230657,-8.171521,1592.059014,-2.497790,-0.283081,364.265155,33.655509,2776160.766380,0.466843,399.702937,0.243198,0.000000,-0.000000,-145597.852072,7.066574
8.349054,50.746580,-201.751539,1786.296998,0.350194,0.001912,0.071199,-0.933965,-0.004027,0.002304,-0.000000,39.230653,-8.171519,1595.296998,-2.485424,-0.279879,363.963305,33.609012,2773246.666575,0.692113,398.923509,0.482679,0.000000,0.000000,-145193.518811,7.066574
8.362205,50.935042,-202.398265,1791.032838,0.350193,0.001918,0.071228,-0.933963,-0.003724,0.002686,-0.000000,39.230647,-8.171517,1600.032838,-2.467338,-0.275195,363.522123,33.541119,2768988.515819,0.999561,397.785879,0.774840,0.000000,0.000000,-144603.967296,7.066574
8.375355,51.123324,-203.044433,1795.762910,0.350192,0.001929,0.071257,-0.933962,-0.003294,0.003211,-0.000000,39.230641,-8.171515,1604.762910,-2.449274,-0.270517,363.081924,33.463392,2764740.937509,1.241178,396.484869,0.985322,0.000000,0.000000,-143956.488808,7.066574
8.388506,51.311426,-203.690047,1800.487224,0.350190,0.001944,0.071283,-0.933960,-0.002777,0.003830,-0.000000,39.230635,-8.171513,1609.487224,-2.431232,-0.265844,362.642793,33.378975,2760504.577360,1.397835,395.073309,1.104993,0.000000,0.000000,-143270.488309,7.066574
8.408602,51.598523,-204.675531,1807.695294,0.350187,0.001976,0.071321,-0.933958,-0.001908,0.004856,-0.000000,39.230626,-8.171510,1616.695294,-2.403705,-0.258716,361.973844,33.250612,2754052.794852,1.460298,392.929487,1.109935,0.000000,0.000000,-142230.196632,7.066574
8.428697,51.885212,-205.659728,1814.889997,0.350183,0.002020,0.071354,-0.933957,-0.001091,0.005802,-0.000000,39.230618,-8.171506,1623.889997,-2.376229,-0.251600,361.307207,33.146138,2747625.719555,1.315299,391.187890,0.917169,0.000000,-0.000000,-141339.004229,7.066574
8.448793,52.171494,-206.642645,1822.071381,0.350179,0.002075,0.071383,-0.933957,-0.000478,0.006495,-0.000000,39.230609,-8.171503,1631.071381,-2.348803,-0.244498,360.642710,33.044465,2741221.972023,1.006426,389.495566,0.577142,0.000000,0.000000,-140468.736492,7.066574
8.468888,52.457366,-207.624285,1829.239490,0.350174,0.002136,0.071409,-0.933956,-0.000160,0.006838,-0.000000,39.230600,-8.171500,1638.239490,-2.321429,-0.237408,359.980262,32.943276,2734840.819501,0.612609,387.812645,0.164118,0.000000,-0.000000,-139604.897744,7.066574
8.488984,52.742820,-208.604653,1836.394365,0.350169,0.002200,0.071435,-0.933956,-0.000166,0.006807,-0.000000,39.230591,-8.171496,1645.394365,-2.294104,-0.230332,359.319870,32.839154,2728482.268995,0.272309,386.080769,0.243946,0.000000,0.000000,-138726.491612,7.066574
8.509080,53.027849,-209.583755,1843.536047,0.350165,0.002261,0.071461,-0.933956,-0.000467,0.006442,-0.000000,39.230582,-8.171493,1652.536047,-2.266831,-0.223269,358.661780,32.714402,2722148.158120,0.327715,384.003379,0.572112,0.000000,-0.000000,-137727.335204,7.066574
8.529175,53.312449,-210.561597,1850.664586,0.350160,0.002316,0.071489,-0.933955,-0.000984,0.005840,-0.000000,39.230573,-8.171490,1659.664586,-2.239607,-0.216219,358.006138,32.590652,2715839.550848,0.529717,381.941164,0.771563,0.000000,0.000000,-136737.281005,7.066574
8.554137,53.665362,-211.774472,1859.501048,0.350155,0.002374,0.071529,-0.933954,-0.001765,0.004954,-0.000000,39.230563,-8.171486,1668.501048,-2.205861,-0.207480,357.194779,32.467732,2708036.021960,0.620850,379.891433,0.812951,0.000000,-0.000000,-135695.236223,7.066574
8.579098,54.017609,-212.985419,1868.317381,0.350151,0.002418,0.071573,-0.933952,-0.002500,0.004144,-0.000000,39.230552,-8.171482,1677.317381,-2.172191,-0.198760,356.386568,32.346645,2700266.959392,0.507004,377.869556,0.638837,0.000000,0.000000,-134667.634213,7.066574
8.604060,54.369197,-214.194447,1877.113664,0.350148,0.002452,0.071622,-0.933949,-0.003007,0.003611,-0.000000,39.230541,-8.171477,1686.113664,-2.138599,-0.190061,355.581379,32.226521,2692531.335679,0.296576,375.861417,0.315287,0.000000,-0.000000,-133649.320789,7.066574
8.629022,54.720140,-215.401564,1885.889972,0.350145,0.002479,0.071674,-0.933946,-0.003180,0.003468,-0.000000,39.230530,-8.171473,1694.889972,-2.105082,-0.181381,354.779401,32.090193,2684830.519917,0.367731,373.581217,0.063424,0.000000,0.000000,-132538.920087,7.066574
8.653983,55.070455,-216.606779,1894.646391,0.350142,0.002508,0.071725,-0.933943,-0.003006,0.003718,-0.000000,39.230519,-8.171469,1703.646391,-2.071642,-0.172721,353.981047,31.934032,2677167.567193,0.659493,370.969652,0.386392,0.000000,0.000000,-131316.226011,7.066574
8.678945,55.420159,-217.810105,1903.383008,0.350138,0.002541,0.071775,-0.933941,-0.002563,0.004264,-0.000000,39.230508,-8.171465,1712.383008,-2.038277,-0.164080,353.186410,31.787947,2669543.076983,0.877492,368.527729,0.582240,0.000000,0.000000,-130158.985741,7.066574
8.703907,55.769266,-219.011551,1912.099914,0.350134,0.002584,0.071822,-0.933938,-0.001989,0.004942,-0.000000,39.230498,-8.171461,1721.099914,-2.004988,-0.155459,352.395455,31.643040,2661956.697683,0.940060,366.107805,0.610591,0.000000,-0.000000,-129014.726657,7.066574
8.728868,56.117783,-220.211130,1920.797202,0.350130,0.002638,0.071866,-0.933937,-0.001445,0.005569,-0.000000,39.230487,-8.171457,1729.797202,-1.971773,-0.146858,351.608126,31.499280,2654407.918357,0.840225,363.709546,0.479440,0.000000,0.000000,-127883.232133,7.066574
8.753830,56.465714,-221.408852,1929.474960,0.350124,0.002699,0.071906,-0.933935,-0.001067,0.005991,-0.000000,39.230476,-8.171453,1738.474960,-1.938633,-0.138275,350.824440,31.352145,2646896.768555,0.621679,361.256855,0.236673,0.000000,-0.000000,-126737.734056,7.066574
8.778792,56.813055,-222.604727,1938.133281,0.350119,0.002765,0.071944,-0.933934,-0.000941,0.006121,-0.000000,39.230465,-8.171449,1747.133281,-1.905567,-0.129712,350.044449,31.202644,2639423.551911,0.371014,358.765501,0.047884,0.000000,0.000000,-125583.872221,7.066574
8.803753,57.159803,-223.798768,1946.772253,0.350114,0.002832,0.071982,-0.933933,-0.001078,0.005952,-0.000000,39.230455,-8.171445,1755.772253,-1.872575,-0.121168,349.268053,31.062633,2631987.437669,0.240029,356.432410,0.295210,0.000000,-0.000000,-124490.453816,7.066574
8.828715,57.505953,-224.990985,1955.391968,0.350108,0.002894,0.072021,-0.933932,-0.001425,0.005555,-0.000000,39.230444,-8.171441,1764.391968,-1.839657,-0.112643,348.495335,30.911351,2624588.965303,0.297697,353.909910,0.449723,0.000000,0.000000,-123335.952620,7.066574
8.853677,57.851503,-226.181389,1963.992524,0.350104,0.002949,0.072064,-0.933930,-0.001880,0.005051,-0.000000,39.230433,-8.171437,1772.992524,-1.806812,-0.104137,347.726785,30.729253,2617231.752605,0.341759,350.871008,0.480429,0.000000,-0.000000,-122007.247470,7.066574
8.878638,58.196458,-227.369992,1972.574018,0.350099,0.002996,0.072109,-0.933928,-0.002323,0.004575,-0.000000,39.230422,-8.171433,1781.574018,-1.774039,-0.095650,346.962135,30.588658,2609913.699007,0.306765,348.523677,0.390867,0.000000,0.000000,-120924.518777,7.066574
8.903600,58.540822,-228.556805,1981.136544,0.350096,0.003037,0.072157,-0.933926,-0.002647,0.004246,-0.000000,39.230412,-8.171429,1790.136544,-1.741339,-0.087182,346.201042,30.454246,2602632.152480,0.261915,346.278153,0.214159,0.000000,-0.000000,-119881.857524,7.066574
8.928562,58.884606,-229.741839,1989.680190,0.350092,0.003074,0.072207,-0.933923,-0.002787,0.004134,-0.000000,39.230401,-8.171425,1798.680190,-1.708711,-0.078732,345.443439,30.312518,2595386.520267,0.337846,343.909501,0.015173,0.000000,0.000000,-118801.280796,7.066574
8.957088,59.276793,-231.093950,1999.421004,0.350088,0.003116,0.072265,-0.933920,-0.002694,0.004289,-0.000000,39.230389,-8.171421,1808.421004,-1.671511,-0.069099,344.581796,30.158593,2587149.114673,0.516122,341.336792,0.217094,0.000000,-0.000000,-117618.444955,7.066574
8.985615,59.668255,-232.443765,2009.137395,0.350083,0.003162,0.072321,-0.933917,-0.002380,0.004681,-0.000000,39.230377,-8.171416,1818.137395,-1.634405,-0.059489,343.724462,30.009523,2578956.542750,0.647051,338.846179,0.340451,0.000000,0.000000,-116469.720747,7.066574
9.014141,60.059006,-233.791300,2018.829483,0.350078,0.003216,0.072375,-0.933915,-0.001977,0.005157,-0.000000,39.230365,-8.171411,1827.829483,-1.597391,-0.049904,342.871512,29.852224,2570809.240109,0.662203,336.219942,0.334620,0.000000,-0.000000,-115280.239597,7.066574
9.042668,60.449055,-235.136570,2028.497392,0.350073,0.003278,0.072426,-0.933913,-0.001635,0.005546,-0.000000,39.230353,-8.171407,1837.497392,-1.560470,-0.040342,342.023024,29.696408,2562707.683451,0.563391,333.620436,0.213624,0.000000,0.000000,-114105.870156,7.066574
9.071195,60.838405,-236.479590,2038.141251,0.350067,0.003346,0.072474,-0.933911,-0.001448,0.005719,-0.000000,39.230341,-8.171402,1847.141251,-1.522398,-0.034884,341.179136,29.531880,2554455.864385,0.389822,330.873341,0.052537,0.000000,0.000000,-112887.080737,7.066574
9.110212,61.369811,-238.312919,2051.293066,0.350059,0.003441,0.072537,-0.933908,-0.001331,0.005482,-0.000000,39.230324,-8.171396,1860.293066,-1.468740,-0.033143,340.032643,29.298410,2542975.069097,0.154716,326.970297,0.242957,0.000000,0.000000,-111180.574150,7.066574
9.141342,61.792852,-239.772675,2061.754317,0.350053,0.003510,0.072585,-0.933907,-0.001260,0.004975,-0.000000,39.230311,-8.171391,1870.754317,-1.426060,-0.031758,339.124190,29.132275,2533882.209716,0.099863,324.195109,0.317882,0.000000,0.000000,-109942.403539,7.066574
9.172472,62.215064,-241.229836,2072.187470,0.350048,0.003572,0.072628,-0.933905,-0.001196,0.004416,-0.000000,39.230298,-8.171386,1881.187470,-1.383494,-0.030377,338.220972,28.967881,2524846.174617,0.087099,321.451792,0.266250,0.000000,0.000000,-108721.737541,7.066574
9.203602,62.636455,-242.684420,2082.592681,0.350043,0.003627,0.072669,-0.933904,-0.001166,0.004032,-0.000000,39.230285,-8.171382,1891.592681,-1.341042,-0.028999,337.322680,28.813817,2515864.491072,0.176158,318.883411,0.119941,0.000000,-0.000000,-107566.606818,7.066574
9.234732,63.057038,-244.136442,2092.970102,0.350039,0.003678,0.072707,-0.933902,-0.001190,0.003960,-0.000000,39.230272,-8.171377,1901.970102,-1.298704,-0.027626,336.429167,28.659634,2506935.887229,0.347974,316.313923,0.065834,0.000000,-0.000000,-106417.229564,7.066574
9.265862,63.476829,-245.585910,2103.319878,0.350034,0.003730,0.072747,-0.933900,-0.001267,0.004199,-0.000000,39.230259,-8.171372,1912.319878,-1.256478,-0.026255,335.540416,28.505678,2498060.086441,0.496484,313.747251,0.197466,0.000000,0.000000,-105274.883235,7.066574
9.296992,63.895839,-247.032835,2113.642150,0.350030,0.003786,0.072790,-0.933899,-0.001369,0.004627,-0.000000,39.230246,-8.171367,1922.642150,-1.214365,-0.024889,334.655933,28.386861,2489233.229577,0.561994,311.765421,0.243199,0.000000,0.000000,-104334.147612,7.066574
9.328123,64.314079,-248.477231,2123.937050,0.350024,0.003849,0.072837,-0.933897,-0.001460,0.005064,-0.000000,39.230233,-8.171362,1932.937050,-1.172363,-0.023526,333.775778,28.232777,2480455.624566,0.528550,309.191725,0.192767,0.000000,0.000000,-103200.708538,7.066574
