0.242,0.385
0.24,0.385
0.239,0.386
0.237,0.386
0.235,0.386
0.234,0.387
0.232,0.387
0.231,0.387
0.229,0.387
0.228,0.388
0.226,0.388
0.225,0.388
0.223,0.389
0.221,0.389
0.22,0.389
0.218,0.389
0.217,0.39
0.215,0.39
0.214,0.39
0.212,0.391
0.21,0.391
0.209,0.391
0.208,0.392
0.206,0.392
0.205,0.392
0.203,0.393
0.202,0.393
0.2,0.393
0.199,0.394
0.197,0.394
0.196,0.394
0.194,0.395
0.193,0.395
0.191,0.395
0.19,0.396
0.188,0.396
0.187,0.396
0.185,0.397
0.184,0.397
0.182,0.398
0.181,0.398
0.179,0.398
0.178,0.399
0.176,0.399
0.175,0.4
0.173,0.4
0.172,0.4
0.17,0.401
0.169,0.401
0.168,0.402
0.166,0.402
0.164,0.403
0.163,0.403
0.162,0.403
0.16,0.404
0.159,0.404
0.157,0.405
0.156,0.405
0.154,0.406
0.153,0.406
0.151,0.407
0.15,0.407
0.148,0.408
0.147,0.408
0.146,0.409
0.144,0.409
0.143,0.41
0.141,0.41
0.14,0.411
0.138,0.411
0.137,0.412
0.135,0.412
0.134,0.413
0.133,0.413
0.131,0.414
0.13,0.415
0.128,0.415
0.127,0.416
0.125,0.416
0.124,0.417
0.123,0.417
0.122,0.418
0.12,0.419
0.119,0.419
0.117,0.42
0.116,0.421
0.115,0.421
0.113,0.422
0.112,0.423
0.111,0.423
0.109,0.424
0.108,0.425
0.106,0.425
0.105,0.426
0.104,0.427
0.102,0.428
0.101,0.428
0.099,0.429
0.098,0.43
0.097,0.431
0.095,0.432
0.094,0.432
0.093,0.433
0.091,0.434
0.09,0.435
0.089,0.436
0.087,0.437
0.086,0.437
0.085,0.438
0.084,0.439
0.083,0.44
0.082,0.441
0.08,0.442
0.079,0.443
0.078,0.444
0.077,0.444
0.075,0.446
0.074,0.447
0.073,0.448
0.072,0.449
0.07,0.45
0.069,0.451
0.068,0.452
0.067,0.453
0.066,0.454
0.065,0.455
0.064,0.456
0.062,0.457
0.062,0.458
0.06,0.459
0.059,0.461
0.058,0.462
0.057,0.463
0.056,0.464
0.055,0.465
0.054,0.466
0.054,0.467
0.053,0.469
0.052,0.47
0.051,0.471
0.05,0.472
0.049,0.473
0.048,0.475
0.048,0.475
0.047,0.476
0.046,0.477
0.046,0.478
0.045,0.479
0.045,0.479
0.045,0.48
0.044,0.481
0.044,0.481
0.043,0.482
0.043,0.483
0.043,0.483
0.042,0.484
0.043,0.483
0.042,0.484
0.042,0.484
0.043,0.483
