0.006,0.649
0.007,0.624
0.009,0.601
0.01,0.581
0.012,0.564
0.014,0.55
0.016,0.538
0.018,0.528
0.02,0.518
0.022,0.51
0.024,0.503
0.026,0.496
0.028,0.49
0.03,0.485
0.032,0.48
0.034,0.475
0.036,0.471
0.038,0.467
0.041,0.464
0.043,0.46
0.045,0.457
0.047,0.454
0.049,0.451
0.051,0.448
0.053,0.445
0.055,0.443
0.057,0.44
0.059,0.438
0.061,0.436
0.063,0.434
0.066,0.432
0.068,0.43
0.07,0.428
0.072,0.426
0.074,0.424
0.076,0.423
0.078,0.421
0.08,0.42
0.082,0.418
0.085,0.417
0.087,0.415
0.089,0.414
0.091,0.413
0.093,0.411
0.095,0.41
0.097,0.409
0.099,0.408
0.102,0.406
0.104,0.405
0.106,0.404
0.108,0.403
0.11,0.402
0.112,0.401
0.114,0.4
0.117,0.399
0.119,0.398
0.122,0.397
0.127,0.395
0.134,0.392
0.144,0.388
0.155,0.385
0.166,0.382
0.177,0.379
0.188,0.376
0.198,0.374
0.209,0.371
0.22,0.369
0.231,0.367
0.242,0.365
0.253,0.364
0.264,0.362
0.275,0.361
0.285,0.359
0.296,0.358
0.307,0.357
0.318,0.356
0.329,0.355
0.34,0.354
0.352,0.353
0.363,0.352
0.374,0.351
0.385,0.35
0.396,0.35
0.407,0.349
0.418,0.349
0.429,0.348
0.44,0.348
0.452,0.347
0.463,0.347
0.474,0.346
0.485,0.346
0.497,0.346
0.508,0.346
0.519,0.346
0.53,0.346
0.542,0.345
0.553,0.345
0.564,0.345
0.575,0.345
0.587,0.346
0.598,0.346
0.609,0.346
0.62,0.346
0.632,0.346
0.643,0.347
0.654,0.347
0.666,0.347
0.677,0.348
0.688,0.348
0.7,0.349
0.711,0.349
0.722,0.35
0.734,0.35
0.745,0.351
0.756,0.352
0.768,0.352
0.779,0.353
0.79,0.354
0.801,0.355
0.813,0.356
0.824,0.357
0.835,0.358
0.847,0.36
0.858,0.361
0.869,0.362
0.88,0.364
0.892,0.366
0.903,0.368
0.914,0.369
0.925,0.37
0.936,0.372
0.947,0.373
0.958,0.375
0.97,0.378
0.981,0.38
0.992,0.382
1.003,0.385
1.014,0.389
1.025,0.393
1.035,0.396
1.046,0.4
1.057,0.403
1.068,0.404
1.079,0.405
1.089,0.406
1.1,0.407
1.111,0.407
1.121,0.406
1.132,0.406
1.143,0.405
1.153,0.405
1.164,0.404
1.174,0.404
1.185,0.403
1.196,0.403
1.206,0.402
1.217,0.401
1.227,0.4
1.238,0.399
1.248,0.398
1.259,0.397
1.269,0.397
1.28,0.396
1.29,0.395
1.301,0.394
1.311,0.393
1.322,0.392
1.332,0.391
1.343,0.391
1.353,0.39
1.363,0.389
1.374,0.388
1.384,0.387
1.394,0.387
1.405,0.386
1.415,0.385
1.425,0.384
1.436,0.383
1.446,0.381
1.457,0.38
1.467,0.379
1.477,0.378
1.488,0.377
1.498,0.376
1.508,0.375
1.519,0.374
1.529,0.373
1.539,0.372
1.549,0.371
1.56,0.37
1.57,0.369
1.58,0.368
1.591,0.367
1.601,0.366
1.611,0.365
1.622,0.364
1.632,0.363
1.642,0.362
1.653,0.361
1.663,0.36
1.673,0.359
1.684,0.358
1.694,0.357
1.704,0.356
1.715,0.355
1.725,0.354
1.736,0.353
1.746,0.352
1.756,0.351
