time,lora:gps_altitude:sensor,lora:gps_latitude:sensor,lora:gps_longitude:sensor,lora:gps_status:sensor,lora:rcu_accel_x:sensor,lora:rcu_accel_y:sensor,lora:rcu_accel_z:sensor,lora:rcu_barometer:sensor,lora:rcu_gyro_x:sensor,lora:rcu_gyro_y:sensor,lora:rcu_gyro_z:sensor
0.1108199999999897,,,,,,,,,,,
0.11522899999999936,,,,,,,,,,,
0.11521899999999619,,,,,,,,,,,
0.11552599999998847,,,,,,,,,,,
0.11850599999999645,,,,,,,,,,,
0.12013399999997887,,,,,,,,,,,
0.12012899999999149,,,,,,,,,,,
0.12086299999998573,,,,,,,,,,,
0.12521399999999971,,,,,,,,,,,
0.12523799999999596,,,,,,,,,,,
0.12543599999997923,,,,,,,,,,,
0.12847999999999615,,,,,,,,,,,
0.13013300000000072,,,,,,,,,,,
0.1301289999999824,,,,,,,,,,,
0.13085899999998674,,,,,,,,,,,
0.13521399999999062,,,,,,,,,,,
0.13523099999997612,,,,,,,,,,,
0.13540899999998146,,,,,,,,,,,
0.13841099999999074,,,,,,,,,,,
0.1399940000000015,,,,,,,,,,,
0.14014099999999985,,,,,,,,,,,
0.14076799999998002,,,,,,,,,,,
0.14519199999998023,,,,,,,,,,,
0.14522699999997712,,,,,,,,,,,
0.14546199999998066,,,,,,,,,,,
0.1485529999999926,,,,,,,,,,,
0.15013199999998506,,,,,,,,,,,
0.15013700000000085,,,,,,,,,,,
0.15090799999998694,,,,,,,,,,,
0.15520399999999768,,,,,,,,,,,
0.15524800000000027,,,,,,,,,,,
0.15543599999998037,,,,,,,,,,,
0.15850799999998344,,,,,,,,,,,
0.16012799999998606,,,,,,,,,,,
0.16013300000000186,,,,,,,,,,,
0.16086599999999862,,,,,,,,,,,
0.16518800000000056,,,,,,,,,,,
0.16521499999998923,,,,,,,,,,,
0.16542400000000157,,,,,,,,,,,
0.16845699999998942,,,,,,,,,,,
0.1701309999999978,,,,,,,,,,,
0.1701359999999852,,,,,,,,,,,
0.17086499999999205,,,,,,,,,,,
0.17518400000000156,,,,,,,,,,,
0.17522699999997826,,,,,,,,,,,
0.17542399999999247,,,,,,,,,,,
0.17846199999999612,,,,,,,,,,,
0.18013399999998114,,,,,,,,,,,
0.18012899999999377,,,,,,,,,,,
0.18081300000000056,,,,,,,,,,,
0.18518499999998994,,,,,,,,,,,
0.18518899999997984,,,,,,,,,,,
0.18539999999998713,,,,,,,,,,,
0.18844899999999143,,,,,,,,,,,
0.1901679999999999,,,,,,,,,,,
0.19017299999998727,,,,,,,,,,,
0.19077899999999204,,,,,,,,,,,
0.19513999999998077,,,,,,,,,,,
0.1951609999999846,,,,,,,,,,,
0.19543499999997493,,,,,,,,,,,
0.19844499999999243,,,,,,,,,,,
0.20014100000000212,,,,,,,,,,,
0.2001459999999895,,,,,,,,,,,
0.20086599999999066,,,,,,,,,,,
0.20518899999999007,,,,,,,,,,,
0.20523099999999772,,,,,,,,,,,
0.2054239999999936,,,,,,,,,,,
0.20838799999998514,,,,,,,,,,,
0.2100369999999998,,,,,,,,,,,
0.21010499999999865,,,,,,,,,,,
0.2108829999999955,,,,,,,,,,,
0.21521299999997723,,,,,,,,,,,
0.21525199999999245,,,,,,,,,,,
0.21545899999998142,,,,,,,,,,,
0.2184570000000008,,,,,,,,,,,
0.2201329999999757,,,,,,,,,,,
0.2201379999999915,,,,,,,,,,,
0.22086299999998005,,,,,,,,,,,
0.22521599999998898,,,,,,,,,,,
0.22523499999999785,,,,,,,,,,,
0.22543999999999187,,,,,,,,,,,
0.22843699999998535,,,,,,,,,,,
0.23013299999999504,,,,,,,,,,,
0.2301379999999824,,,,,,,,,,,
0.2308699999999817,,,,,,,,,,,
0.23521799999997484,,,,,,,,,,,
0.23524299999999698,,,,,,,,,,,
0.2354219999999998,,,,,,,,,,,
0.23850899999999342,,,,,,,,,,,
0.240130999999991,,,,,,,,,,,
0.24013599999997837,,,,,,,,,,,
0.2408659999999827,,,,,,,,,,,
0.2452199999999891,,,,,,,,,,,
0.24525399999998854,,,,,,,,,,,
0.2454180000000008,,,,,,,,,,,
0.2485499999999945,,,,,,,,,,,
0.2501299999999844,,,,,,,,,,,
0.2501350000000002,,,,,,,,,,,
0.2509069999999838,,,,,,,,,,,
0.25521799999998507,,,,,,,,,,,
0.25523599999999647,,,,,,,,,,,
0.2554349999999772,,,,,,,,,,,
0.25845599999999536,,,,,,,,,,,
0.260075999999998,,,,,,,,,,,
0.26008099999998535,,,,,,,,,,,
0.260863999999998,,,,,,,,,,,
0.2650939999999764,,,,,,,,,,,
0.2651369999999815,,,,,,,,,,,
0.26549899999997706,,,,,,,,,,,
0.2684709999999768,,,,,,,,,,,
0.27012599999997633,,,,,,,,,,,
0.2701309999999921,,,,,,,,,,,
0.2708099999999831,,,,,,,,,,,
0.27521600000000035,,,,,,,,,,,
0.2752489999999739,,,,,,,,,,,
0.27539999999999054,,,,,,,,,,,
0.27839599999998654,,,,,,,,,,,
0.2799919999999929,,,,,,,,,,,
0.28009899999997856,,,,,,,,,,,
0.28083499999999617,,,,,,,,,,,
0.28524299999997993,,,,,,,,,,,
0.28525999999999385,,,,,,,,,,,
0.2854150000000004,,,,,,,,,,,
0.2884469999999908,,,,,,,,,,,
0.29012299999999414,,,,,,,,,,,
0.2901279999999815,,,,,,,,,,,
0.29081399999998325,,,,,,,,,,,
0.29510599999997567,,,,,,,,,,,
0.29515200000000164,,,,,,,,,,,
0.2954159999999888,,,,,,,,,,,
0.2984519999999975,,,,,,,,,,,
0.30016099999997436,,,,,,,,,,,
0.30016699999998764,,,,,,,,,,,
0.30085899999997423,,,,,,,,,,,
0.3052539999999908,,,,,,,,,,,
0.3052189999999939,,,,,,,,,,,
0.30542299999999045,,,,,,,,,,,
0.30845899999999915,,,,,,,,,,,
0.3099929999999915,,,,,,,,,,,
0.3101549999999804,,,,,,,,,,,
0.31081999999997834,,,,,,,,,,,
0.3152099999999791,,,,,,,,,,,
0.315228999999988,,,,,,,,,,,
0.315511999999984,,,,,,,,,,,
0.3184519999999793,,,,,,,,,,,
0.3201229999999953,,,,,,,,,,,
0.3201289999999801,,,,,,,,,,,
0.32085999999998194,,,,,,,,,,,
0.32522199999999657,,,,,,,,,,,
0.3252419999999745,,,,,,,,,,,
0.3254179999999849,,,,,,,,,,,
0.3285070000000019,,,,,,,,,,,
0.33012399999998365,,,,,,,,,,,
0.33012899999999945,,,,,,,,,,,
0.33085899999997537,,,,,,,,,,,
0.33522099999999,,,,,,,,,,,
0.3352559999999869,,,,,,,,,,,
0.3354190000000017,,,,,,,,,,,
0.3384979999999871,,,,,,,,,,,
0.3401309999999853,,,,,,,,,,,
0.3401360000000011,,,,,,,,,,,
0.3408619999999871,,,,,,,,,,,
0.34521599999999353,,,,,,,,,,,
0.34523699999999735,,,,,,,,,,,
0.34538999999998055,,,,,,,,,,,
0.34844299999997475,,,,,,,,,,,
0.35008499999997866,,,,,,,,,,,
0.35009799999997426,,,,,,,,,,,
0.350892999999985,,,,,,,,,,,
0.35519299999998566,,,,,,,,,,,
0.35522899999998003,,,,,,,,,,,
0.35543899999998985,,,,,,,,,,,
0.3584589999999821,,,,,,,,,,,
0.36012599999997974,,,,,,,,,,,
0.360131999999993,,,,,,,,,,,
0.3608589999999765,,,,,,,,,,,
0.365226999999976,,,,,,,,,,,
0.3652609999999754,,,,,,,,,,,
0.3654189999999744,,,,,,,,,,,
0.36845699999997805,,,,,,,,,,,
0.3701239999999757,,,,,,,,,,,
0.3701289999999915,,,,,,,,,,,
0.3708609999999908,,,,,,,,,,,
0.375222999999977,,,,,,,,,,,
0.3752409999999884,,,,,,,,,,,
0.3754169999999988,,,,,,,,,,,
0.3784899999999993,,,,,,,,,,,
0.380123999999995,,,,,,,,,,,
0.3801289999999824,,,,,,,,,,,
0.38085899999998674,,,,,,,,,,,
0.3852139999999906,,,,,,,,,,,
0.3852359999999919,,,,,,,,,,,
0.3854169999999897,,,,,,,,,,,
0.38844999999997754,,,,,,,,,,,
0.3901299999999992,,,,,,,,,,,
0.3901349999999866,,,,,,,,,,,
0.39085899999997764,,,,,,,,,,,
0.3950979999999902,,,,,,,,,,,
0.395136999999977,,,,,,,,,,,
0.39541499999998564,,,,,,,,,,,
0.39843799999999874,,,,,,,,,,,
0.4001599999999996,,,,,,,,,,,
0.400164999999987,,,,,,,,,,,
0.4008619999999894,,,,,,,,,,,
0.40522699999999645,,,,,,,,,,,
0.4052449999999794,,,,,,,,,,,
0.40543699999997784,,,,,,,,,,,
0.40847199999998907,,,,,,,,,,,
0.4101229999999987,,,,,,,,,,,
0.41012899999998353,,,,,,,,,,,
0.410839999999979,,,,,,,,,,,
0.41524899999998865,,,,,,,,,,,
0.41526700000000005,,,,,,,,,,,
0.4154519999999877,,,,,,,,,,,
0.4183889999999906,,,,,,,,,,,
0.41998899999998685,,,,,,,,,,,
0.42010599999997567,,,,,,,,,,,
0.4207059999999956,,,,,,,,,,,
0.42521499999998014,,,,,,,,,,,
0.4252559999999903,,,,,,,,,,,
0.4253870000000006,,,,,,,,,,,
0.4283849999999916,,,,,,,,,,,
0.4300619999999924,,,,,,,,,,,
0.4301479999999742,,,,,,,,,,,
0.4308189999999854,,,,,,,,,,,
0.4351909999999748,,,,,,,,,,,
0.43521499999999946,,,,,,,,,,,
0.4353799999999808,,,,,,,,,,,
0.4383849999999825,,,,,,,,,,,
0.4401229999999998,,,,,,,,,,,
0.44012899999998467,,,,,,,,,,,
0.4408419999999751,,,,,,,,,,,
0.44524199999997904,,,,,,,,,,,
0.4452609999999879,,,,,,,,,,,
0.44541300000000206,,,,,,,,,,,
0.44848299999998176,,,,,,,,,,,
0.4501209999999958,,,,,,,,,,,
0.45012599999998315,,,,,,,,,,,
0.4509029999999825,,,,,,,,,,,
0.4552129999999863,,,,,,,,,,,
0.45525499999999397,,,,,,,,,,,
0.4554069999999797,,,,,,,,,,,
0.45845699999998146,,,,,,,,,,,
0.4601209999999867,,,,,,,,,,,
0.46012699999999995,,,,,,,,,,,
0.460868999999974,,,,,,,,,,,
0.465217999999993,,,,,,,,,,,
0.46523399999998105,,,,,,,,,,,
0.4654199999999946,,,,,,,,,,,
0.46845399999997994,,,,,,,,,,,
0.4700319999999749,,,,,,,,,,,
0.4701340000000016,,,,,,,,,,,
0.4708599999999876,,,,,,,,,,,
0.4752199999999789,,,,,,,,,,,
0.47523899999998775,,,,,,,,,,,
0.4754119999999773,,,,,,,,,,,
0.47848499999997784,,,,,,,,,,,
0.48011999999999944,,,,,,,,,,,
0.4801249999999868,,,,,,,,,,,
0.4808629999999994,,,,,,,,,,,
0.4850669999999866,,,,,,,,,,,
0.48507199999997397,,,,,,,,,,,
0.4854129999999941,,,,,,,,,,,
0.48843800000000215,,,,,,,,,,,
0.49008399999999597,,,,,,,,,,,
0.49009399999999914,,,,,,,,,,,
0.490856999999977,,,,,,,,,,,
0.4951030000000003,,,,,,,,,,,
0.4951369999999997,,,,,,,,,,,
0.49548499999997375,,,,,,,,,,,
0.49842099999997913,,,,,,,,,,,
0.5001629999999864,,,,,,,,,,,
0.5001679999999737,,,,,,,,,,,
0.5008579999999938,,,,,,,,,,,
0.5052389999999889,,,,,,,,,,,
0.5052189999999825,,,,,,,,,,,
0.5054099999999835,,,,,,,,,,,
0.5084529999999745,,,,,,,,,,,
0.5101219999999955,,,,,,,,,,,
0.5101269999999829,,,,,,,,,,,
0.5108589999999822,,,,,,,,,,,
0.5152530000000013,,,,,,,,,,,
0.5152190000000019,,,,,,,,,,,
0.5154110000000003,,,,,,,,,,,
0.5184699999999793,,,,,,,,,,,
0.5201239999999814,,,,,,,,,,,
0.520118999999994,,,,,,,,,,,
0.5208579999999756,,,,,,,,,,,
0.5251009999999781,,,,,,,,,,,
0.5251409999999908,,,,,,,,,,,
0.5254489999999805,,,,,,,,,,,
0.5284409999999866,,,,,,,,,,,
0.5300199999999791,,,,,,,,,,,
0.5302169999999933,,,,,,,,,,,
0.5307739999999797,,,,,,,,,,,
0.5352199999999812,,,,,,,,,,,
0.5352369999999951,,,,,,,,,,,
0.5354119999999796,,,,,,,,,,,
0.5384529999999756,,,,,,,,,,,
0.5401179999999783,,,,,,,,,,,
0.5401239999999916,,,,,,,,,,,
0.5408549999999934,,,,,,,,,,,
0.5452159999999822,,,,,,,,,,,
0.5452499999999816,,,,,,,,,,,
0.5454119999999989,,,,,,,,,,,
0.5485229999999888,,,,,,,,,,,
0.5501599999999769,,,,,,,,,,,
0.5501639999999952,,,,,,,,,,,
0.5508999999999844,,,,,,,,,,,
0.555105999999995,,,,,,,,,,,
0.5551349999999786,,,,,,,,,,,
0.5554109999999923,,,,,,,,,,,
0.5584799999999746,,,,,,,,,,,
0.5601199999999835,,,,,,,,,,,
0.5601249999999993,,,,,,,,,,,
0.5608549999999752,,,,,,,,,,,
0.5652329999999779,,,,,,,,,,,
0.565244999999976,,,,,,,,,,,
0.565415999999999,,,,,,,,,,,
0.5684519999999793,,,,,,,,,,,
0.5701179999999795,,,,,,,,,,,
0.5701219999999978,,,,,,,,,,,
0.5708569999999895,,,,,,,,,,,
0.575222999999994,,,,,,,,,,,
0.5752579999999909,,,,,,,,,,,
0.5754069999999842,,,,,,,,,,,
0.5783879999999897,,,,,,,,,,,
0.5801170000000013,,,,,,,,,,,
0.5801219999999887,,,,,,,,,,,
0.5808549999999855,,,,,,,,,,,
0.58522099999999,,,,,,,,,,,
0.5852379999999755,,,,,,,,,,,
0.5854069999999751,,,,,,,,,,,
0.5884470000000022,,,,,,,,,,,
0.5901169999999922,,,,,,,,,,,
0.5901219999999796,,,,,,,,,,,
0.5908529999999814,,,,,,,,,,,
0.5951709999999935,,,,,,,,,,,
0.5951869999999815,,,,,,,,,,,
0.595372999999995,,,,,,,,,,,
0.5984479999999905,,,,,,,,,,,
0.600153999999975,,,,,,,,,,,
0.6001589999999908,,,,,,,,,,,
0.6008549999999957,,,,,,,,,,,
0.6051959999999781,,,,,,,,,,,
0.6052199999999743,,,,,,,,,,,
0.6054149999999936,,,,,,,,,,,
0.6084479999999814,,,,,,,,,,,
0.6101199999999949,,,,,,,,,,,
0.6101249999999823,,,,,,,,,,,
0.6108159999999998,,,,,,,,,,,
0.615210999999988,,,,,,,,,,,
0.6152209999999911,,,,,,,,,,,
0.6154219999999953,,,,,,,,,,,
0.6184469999999749,,,,,,,,,,,
0.6201159999999959,,,,,,,,,,,
0.6201209999999833,,,,,,,,,,,
0.6208570000000009,,,,,,,,,,,
0.6222209999999961,184.0,39.39055,-8.288518,2.0,-0.178711,-6.610352,0.116211,998.465462,0.375,0.195312,0.031738
0.6250289999999836,,,,,,,,,,,
0.625124999999997,,,,,,,,,,,
0.6254500000000007,,,,,,,,,,,
0.6284419999999784,,,,,,,,,,,
0.6301169999999843,,,,,,,,,,,
0.6301220000000001,,,,,,,,,,,
0.6308539999999994,,,,,,,,,,,
0.6352599999999882,,,,,,,,,,,
0.635278999999997,,,,,,,,,,,
0.6353729999999871,,,,,,,,,,,
0.6362369999999942,184.0,39.39055,-8.288518,2.0,-0.178711,-6.610352,0.116211,998.465462,0.375,0.195312,0.031738
0.6363089999999829,184.0,39.39055,-8.288518,2.0,-0.178711,-6.610352,0.116211,998.465462,0.375,0.195312,0.031738
0.6384369999999819,,,,,,,,,,,
0.6401209999999935,,,,,,,,,,,
0.6401259999999809,,,,,,,,,,,
0.6408529999999928,,,,,,,,,,,
0.6452379999999778,,,,,,,,,,,
0.6452549999999917,,,,,,,,,,,
0.6454129999999907,,,,,,,,,,,
0.6484639999999899,,,,,,,,,,,
0.6501169999999945,,,,,,,,,,,
0.6501219999999819,,,,,,,,,,,
0.6508959999999888,,,,,,,,,,,
0.6552360000000022,,,,,,,,,,,
0.6552189999999882,,,,,,,,,,,
0.6554069999999967,,,,,,,,,,,
0.6584359999999947,,,,,,,,,,,
0.6601159999999879,,,,,,,,,,,
0.6601209999999753,,,,,,,,,,,
0.6608079999999745,,,,,,,,,,,
0.6652100000000019,,,,,,,,,,,
0.6654149999999959,,,,,,,,,,,
0.6684509999999761,,,,,,,,,,,
0.6701159999999788,,,,,,,,,,,
0.6701209999999946,,,,,,,,,,,
0.6708569999999838,,,,,,,,,,,
0.6752229999999884,,,,,,,,,,,
0.6752409999999998,,,,,,,,,,,
0.6754119999999944,,,,,,,,,,,
0.6783919999999739,,,,,,,,,,,
0.6800229999999772,,,,,,,,,,,
0.6801409999999919,,,,,,,,,,,
0.6807409999999834,,,,,,,,,,,
0.685231999999985,,,,,,,,,,,
0.6852549999999837,,,,,,,,,,,
0.6854079999999954,,,,,,,,,,,
0.6884239999999977,,,,,,,,,,,
0.6901269999999897,,,,,,,,,,,
0.6901309999999796,,,,,,,,,,,
0.6907409999999743,,,,,,,,,,,
0.6951279999999826,,,,,,,,,,,
0.6951599999999871,,,,,,,,,,,
0.6953910000000008,,,,,,,,,,,
0.698332999999991,,,,,,,,,,,
0.7001499999999794,,,,,,,,,,,
0.7001549999999952,,,,,,,,,,,
0.7008510000000001,,,,,,,,,,,
0.7052249999999844,,,,,,,,,,,
0.7052359999999851,,,,,,,,,,,
0.7054079999999772,,,,,,,,,,,
0.7084609999999998,,,,,,,,,,,
0.7101199999999892,,,,,,,,,,,
0.7101249999999766,,,,,,,,,,,
0.7108559999999784,,,,,,,,,,,
0.7152129999999772,,,,,,,,,,,
0.7152289999999937,,,,,,,,,,,
0.7154060000000015,,,,,,,,,,,
0.7184509999999875,,,,,,,,,,,
0.7201159999999902,,,,,,,,,,,
0.7201209999999776,,,,,,,,,,,
0.7208079999999768,,,,,,,,,,,
0.7252269999999896,,,,,,,,,,,
0.7254859999999894,,,,,,,,,,,
0.7284339999999929,,,,,,,,,,,
0.7300189999999986,,,,,,,,,,,
0.730132999999995,,,,,,,,,,,
0.7308539999999937,,,,,,,,,,,
0.7352459999999894,,,,,,,,,,,
0.7352640000000008,,,,,,,,,,,
0.7354179999999815,,,,,,,,,,,
0.738443999999987,,,,,,,,,,,
0.7401169999999979,,,,,,,,,,,
0.7401219999999853,,,,,,,,,,,
0.7408549999999821,,,,,,,,,,,
0.7452539999999885,,,,,,,,,,,
0.7452739999999949,,,,,,,,,,,
0.7453709999999774,,,,,,,,,,,
0.7484369999999956,,,,,,,,,,,
0.7499819999999886,,,,,,,,,,,
0.7500859999999818,,,,,,,,,,,
0.7508639999999787,,,,,,,,,,,
0.7552340000000015,,,,,,,,,,,
0.7552689999999984,,,,,,,,,,,
0.7554079999999885,,,,,,,,,,,
0.7583179999999743,,,,,,,,,,,
0.7601139999999873,,,,,,,,,,,
0.7601189999999747,,,,,,,,,,,
0.7608529999999973,,,,,,,,,,,
0.7652319999999975,,,,,,,,,,,
0.7652479999999855,,,,,,,,,,,
0.7654079999999794,,,,,,,,,,,
0.7684529999999938,,,,,,,,,,,
0.7701219999999864,,,,,,,,,,,
0.7701269999999738,,,,,,,,,,,
0.7708549999999832,,,,,,,,,,,
0.7752209999999877,,,,,,,,,,,
0.7752399999999966,,,,,,,,,,,
0.7754079999999988,,,,,,,,,,,
0.778443999999979,,,,,,,,,,,
0.780114999999995,,,,,,,,,,,
0.7801199999999824,,,,,,,,,,,
0.7807409999999777,,,,,,,,,,,
0.7852109999999755,,,,,,,,,,,
0.7852460000000008,,,,,,,,,,,
0.7854079999999897,,,,,,,,,,,
0.7884430000000009,,,,,,,,,,,
0.7901159999999834,,,,,,,,,,,
0.7901209999999992,,,,,,,,,,,
0.7908549999999934,,,,,,,,,,,
0.7950999999999908,,,,,,,,,,,
0.7951649999999972,,,,,,,,,,,
0.7954129999999964,,,,,,,,,,,
0.7984149999999772,,,,,,,,,,,
0.8001549999999895,,,,,,,,,,,
0.8001599999999769,,,,,,,,,,,
0.8007959999999912,,,,,,,,,,,
0.8052199999999914,,,,,,,,,,,
0.8052369999999769,,,,,,,,,,,
0.805406999999974,,,,,,,,,,,
0.8084529999999859,,,,,,,,,,,
0.8101130000000012,,,,,,,,,,,
0.8101179999999886,,,,,,,,,,,
0.8108560000000011,,,,,,,,,,,
0.8152169999999899,,,,,,,,,,,
0.8152539999999817,,,,,,,,,,,
0.8154089999999883,,,,,,,,,,,
0.8184219999999982,,,,,,,,,,,
0.8199799999999868,,,,,,,,,,,
0.8200849999999775,,,,,,,,,,,
0.8208359999999857,,,,,,,,,,,
0.8252329999999972,,,,,,,,,,,
0.8252499999999827,,,,,,,,,,,
0.8254529999999818,,,,,,,,,,,
0.8283879999999897,,,,,,,,,,,
0.830016999999998,,,,,,,,,,,
0.8301449999999875,,,,,,,,,,,
0.8308529999999905,,,,,,,,,,,
0.8352159999999742,,,,,,,,,,,
0.8352329999999881,,,,,,,,,,,
0.8354009999999903,,,,,,,,,,,
0.8384459999999763,,,,,,,,,,,
0.8401129999999739,,,,,,,,,,,
0.8401179999999897,,,,,,,,,,,
0.8408539999999789,,,,,,,,,,,
0.8452209999999809,,,,,,,,,,,
0.8452539999999829,,,,,,,,,,,
0.8454079999999919,,,,,,,,,,,
0.8484429999999747,,,,,,,,,,,
0.8501159999999857,,,,,,,,,,,
0.8501210000000015,,,,,,,,,,,
0.850892999999985,,,,,,,,,,,
0.855214999999987,,,,,,,,,,,
0.8552329999999984,,,,,,,,,,,
0.8554069999999854,,,,,,,,,,,
0.8585169999999778,,,,,,,,,,,
0.8601109999999892,,,,,,,,,,,
0.8601159999999766,,,,,,,,,,,
0.8608029999999758,,,,,,,,,,,
0.8652289999999994,,,,,,,,,,,
0.8652459999999849,,,,,,,,,,,
0.8654129999999896,,,,,,,,,,,
0.8684209999999837,,,,,,,,,,,
0.8700819999999965,,,,,,,,,,,
0.8700869999999838,,,,,,,,,,,
0.8708639999999832,,,,,,,,,,,
0.875220999999982,,,,,,,,,,,
0.8752529999999865,,,,,,,,,,,
0.8754019999999798,,,,,,,,,,,
0.878501,,,,,,,,,,,
0.8801149999999893,,,,,,,,,,,
0.8801199999999767,,,,,,,,,,,
0.8808539999999994,,,,,,,,,,,
0.8852329999999995,,,,,,,,,,,
0.8852559999999983,,,,,,,,,,,
0.8854049999999916,,,,,,,,,,,
0.8883840000000021,,,,,,,,,,,
0.8900879999999916,,,,,,,,,,,
0.8900999999999897,,,,,,,,,,,
0.890847999999977,,,,,,,,,,,
0.8951759999999922,,,,,,,,,,,
0.8951950000000011,,,,,,,,,,,
0.8954090000000008,,,,,,,,,,,
0.8984189999999899,,,,,,,,,,,
0.9001529999999889,,,,,,,,,,,
0.9001579999999763,,,,,,,,,,,
0.9008529999999837,,,,,,,,,,,
0.9052209999999832,,,,,,,,,,,
0.9052559999999801,,,,,,,,,,,
0.905399999999986,,,,,,,,,,,
0.9084319999999764,,,,,,,,,,,
0.910111999999998,,,,,,,,,,,
0.9101169999999854,,,,,,,,,,,
0.9108529999999746,,,,,,,,,,,
0.9152489999999887,,,,,,,,,,,
0.915267,,,,,,,,,,,
0.9153639999999825,,,,,,,,,,,
0.9184529999999995,,,,,,,,,,,
0.9201109999999915,,,,,,,,,,,
0.9201159999999788,,,,,,,,,,,
0.9208529999999939,,,,,,,,,,,
0.9252259999999808,,,,,,,,,,,
0.9252469999999846,,,,,,,,,,,
0.9254809999999907,,,,,,,,,,,
0.9284379999999999,,,,,,,,,,,
0.9301159999999982,,,,,,,,,,,
0.9301209999999855,,,,,,,,,,,
0.9308589999999981,,,,,,,,,,,
0.9352159999999969,,,,,,,,,,,
0.9352509999999938,,,,,,,,,,,
0.9353999999999871,,,,,,,,,,,
0.9384989999999789,,,,,,,,,,,
0.9401159999999891,,,,,,,,,,,
0.9401209999999764,,,,,,,,,,,
0.9408639999999764,,,,,,,,,,,
0.9450609999999813,,,,,,,,,,,
0.9451049999999839,,,,,,,,,,,
0.9454879999999832,,,,,,,,,,,
0.9484359999999867,,,,,,,,,,,
0.9501300000000015,,,,,,,,,,,
0.9501349999999888,,,,,,,,,,,
0.9508919999999819,,,,,,,,,,,
0.9552149999999813,,,,,,,,,,,
0.9552329999999927,,,,,,,,,,,
0.9554069999999797,,,,,,,,,,,
0.9584409999999934,,,,,,,,,,,
0.9599949999999922,,,,,,,,,,,
0.960080999999974,,,,,,,,,,,
0.9608539999999834,,,,,,,,,,,
0.9652269999999987,,,,,,,,,,,
0.9652619999999956,,,,,,,,,,,
0.9653979999999933,,,,,,,,,,,
